,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
8646,Dale Stephens,6,eng ENG,DM,90,0,0,0,0,1,0,0,0,45,24,1,1,0,0,0,0,2,0,38,42,90.5,147,22,50,0,0,6/30/20,Brighton,Manchester Utd
8647,Davy Propper,24,nl NED,DM,45,0,0,0,0,0,0,0,0,24,6,1,1,1,0,0,0,0,0,12,21,57.1,78,11,29,1,1,6/30/20,Brighton,Manchester Utd
8648,Neal Maupay,7,fr FRA,FW,45,0,0,0,0,1,1,0,0,19,22,1,0,1,0,0,0,0,0,10,13,76.9,40,14,59,1,1,6/30/20,Brighton,Manchester Utd
8649,Dan Burn,33,eng ENG,LB,90,0,0,0,0,1,0,0,0,40,8,1,1,2,0.1,0.1,0,0,0,21,32,65.6,158,22,33,0,0,6/30/20,Brighton,Manchester Utd
8650,Lewis Dunk,5,eng ENG,CB,80,0,0,0,0,0,0,0,0,47,8,2,3,1,0,0,0,0,0,33,41,80.5,186,28,43,0,0,6/30/20,Brighton,Manchester Utd
8651,Bernardo,30,br BRA,CB,10,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,4,5,80,10,1,6,0,0,6/30/20,Brighton,Manchester Utd
8652,Shane Duffy,4,ie IRL,CB,90,0,0,0,0,1,0,0,0,55,6,1,0,3,0.1,0.1,0,0,0,40,45,88.9,204,23,42,0,0,6/30/20,Brighton,Manchester Utd
8653,Martin Montoya,22,es ESP,RB,90,0,0,0,0,0,0,0,0,46,19,2,1,2,0,0,0,1,0,33,37,89.2,240,24,82,1,1,6/30/20,Brighton,Manchester Utd
8654,Mathew Ryan,1,au AUS,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,30,37,81.1,410,14,16,0,0,6/30/20,Brighton,Manchester Utd
8655,Anthony Martial,9,fr FRA,FW,77,0,0,0,0,0,0,0,0,25,18,0,0,1,0,0,0,0,0,16,19,84.2,35,19,44,0,1,6/30/20,Manchester Utd,Brighton
8656,Odion Ighalo,25,ng NGA,FW,13,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,3,3,100,0,2,0,0,0,6/30/20,Manchester Utd,Brighton
8657,Marcus Rashford,10,eng ENG,"LW,RW",77,0,0,0,0,1,0,0,0,64,17,0,1,1,0,0,0,2,1,45,54,83.3,281,48,195,3,4,6/30/20,Manchester Utd,Brighton
8658,Daniel James,21,wal WAL,RW,13,0,0,0,0,2,2,0,0,15,0,0,0,0,0.1,0.1,0,0,0,8,11,72.7,4,13,56,0,0,6/30/20,Manchester Utd,Brighton
8659,Mason Greenwood,26,eng ENG,"RW,LW",90,1,1,0,0,1,1,0,0,45,11,1,0,1,0.1,0.1,0.1,3,1,36,40,90,86,36,139,1,2,6/30/20,Manchester Utd,Brighton
8660,Bruno Fernandes,18,pt POR,AM,63,2,0,0,0,4,2,0,0,53,30,3,0,1,0.3,0.3,0,2,0,27,40,67.5,112,31,82,0,1,6/30/20,Manchester Utd,Brighton
8661,Andreas Pereira,15,br BRA,AM,27,0,0,0,0,0,0,0,0,18,7,1,0,1,0,0,0.1,2,0,12,14,85.7,84,11,70,0,0,6/30/20,Manchester Utd,Brighton
8662,Nemanja Matic,31,rs SRB,DM,90,0,0,0,0,0,0,0,0,93,15,0,1,4,0,0,0,3,1,79,84,94,348,73,210,1,1,6/30/20,Manchester Utd,Brighton
8663,Paul Pogba,6,fr FRA,DM,63,0,1,0,0,1,0,0,0,62,10,1,0,1,0,0,0.1,3,1,50,59,84.7,292,44,79,0,0,6/30/20,Manchester Utd,Brighton
8664,Scott McTominay,39,sco SCO,DM,27,0,0,0,0,2,1,0,0,26,1,0,1,0,0.1,0.1,0,1,0,20,21,95.2,92,19,41,1,1,6/30/20,Manchester Utd,Brighton
8665,Luke Shaw,23,eng ENG,LB,63,0,0,0,0,0,0,1,0,67,9,2,0,3,0,0,0,0,0,51,61,83.6,157,39,84,0,0,6/30/20,Manchester Utd,Brighton
8666,Brandon Williams,53,eng ENG,LB,27,0,0,0,0,1,0,0,0,25,2,1,0,0,0.1,0.1,0.1,1,0,22,23,95.7,179,15,72,0,0,6/30/20,Manchester Utd,Brighton
8667,Harry Maguire,5,eng ENG,CB,90,0,0,0,0,1,0,0,0,101,6,1,0,1,0,0,0,1,0,84,92,91.3,581,70,195,0,0,6/30/20,Manchester Utd,Brighton
8668,Victor Lindelof,2,se SWE,CB,90,0,0,0,0,0,0,0,0,64,11,0,0,1,0,0,0,1,1,54,59,91.5,280,46,176,0,1,6/30/20,Manchester Utd,Brighton
8669,Aaron Wan-Bissaka,29,eng ENG,RB,90,0,1,0,0,0,0,0,0,62,18,3,0,3,0,0,0.1,2,1,44,49,89.8,247,43,128,3,4,6/30/20,Manchester Utd,Brighton
8670,David de Gea,1,es ESP,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,20,23,87,127,8,6,0,0,6/30/20,Manchester Utd,Brighton
8671,Alexandre Lacazette,9,fr FRA,FW,75,0,0,0,0,2,1,0,0,29,28,0,1,0,0.3,0.3,0,1,0,16,18,88.9,21,19,45,1,3,7/1/20,Arsenal,Norwich City
8672,Eddie Nketiah,30,eng ENG,FW,15,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,3,0,5,6,83.3,23,9,65,1,1,7/1/20,Arsenal,Norwich City
8673,Pierre-Emerick Aubameyang,14,ga GAB,LW,81,2,1,0,0,4,4,0,0,33,15,1,0,4,1.2,1.2,0.1,1,1,13,21,61.9,33,19,37,0,0,7/1/20,Arsenal,Norwich City
8674,Nicolas Pepe,19,ci CIV,"FW,LW",9,0,0,0,0,1,0,0,0,7,2,1,0,1,0,0,0,0,0,3,3,100,14,3,37,0,1,7/1/20,Arsenal,Norwich City
8675,Reiss Nelson,24,eng ENG,RW,57,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0.3,3,0,17,18,94.4,43,20,62,1,3,7/1/20,Arsenal,Norwich City
8676,Joseph Willock,28,eng ENG,"RW,AM",33,0,0,0,0,2,0,0,0,21,10,0,0,2,0.2,0.2,0,1,0,14,16,87.5,26,18,72,1,1,7/1/20,Arsenal,Norwich City
8677,Granit Xhaka,34,ch SUI,CM,90,1,0,0,0,2,1,0,0,65,11,1,1,4,0.1,0.1,0.1,2,0,47,50,94,194,40,75,0,1,7/1/20,Arsenal,Norwich City
8678,Dani Ceballos,8,es ESP,CM,90,0,0,0,0,0,0,0,0,78,24,1,4,2,0,0,0.1,4,0,58,67,86.6,379,51,182,2,4,7/1/20,Arsenal,Norwich City
8679,Kieran Tierney,3,sco SCO,WB,90,0,0,0,0,0,0,0,0,44,10,1,1,1,0,0,0,1,1,28,39,71.8,228,28,79,1,1,7/1/20,Arsenal,Norwich City
8680,Hector Bellerin,2,es ESP,WB,76,0,0,0,0,0,0,0,0,45,15,2,2,1,0,0,0,0,0,34,39,87.2,159,24,104,1,1,7/1/20,Arsenal,Norwich City
8681,Cedric Soares,17,pt POR,WB,14,1,0,0,0,1,1,0,0,15,6,3,1,0,0,0,0,0,0,7,11,63.6,61,7,9,0,0,7/1/20,Arsenal,Norwich City
8682,Sead Kolasinac,31,ba BIH,CB,90,0,0,0,0,0,0,0,0,71,13,1,3,0,0,0,0,0,0,59,67,88.1,278,46,135,0,0,7/1/20,Arsenal,Norwich City
8683,David Luiz,23,br BRA,CB,90,0,0,0,0,1,1,0,0,62,6,0,0,1,0,0,0,0,0,48,54,88.9,457,40,138,0,0,7/1/20,Arsenal,Norwich City
8684,Shkodran Mustafi,20,de GER,CB,45,0,0,0,0,0,0,0,0,52,9,0,0,0,0,0,0,0,0,37,50,74,265,29,120,0,0,7/1/20,Arsenal,Norwich City
8685,Rob Holding,16,eng ENG,CB,45,0,0,0,0,0,0,0,0,19,5,0,0,1,0,0,0,0,0,10,13,76.9,62,10,43,1,2,7/1/20,Arsenal,Norwich City
8686,Emiliano MartÃ­nez,26,ar ARG,GK,90,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,14,23,60.9,271,8,6,0,0,7/1/20,Arsenal,Norwich City
8687,Teemu Pukki,22,fi FIN,FW,45,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,1,0,8,8,100,21,6,4,0,0,7/1/20,Norwich City,Arsenal
8688,Josip Drmic,20,ch SUI,FW,45,0,0,0,0,1,0,0,0,22,9,0,0,0,0,0,0,1,0,11,19,57.9,40,15,15,0,1,7/1/20,Norwich City,Arsenal
8689,Todd Cantwell,14,eng ENG,"CM,AM",74,0,0,0,0,1,0,0,0,42,11,1,0,2,0,0,0,1,0,30,36,83.3,76,31,97,1,1,7/1/20,Norwich City,Arsenal
8690,Marco Stiepermann,18,de GER,AM,16,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7/1/20,Norwich City,Arsenal
8691,Kenny McLean,23,sco SCO,"DM,CM",90,0,0,0,0,1,1,1,0,64,12,0,0,1,0,0,0,1,0,49,58,84.5,266,44,77,1,2,7/1/20,Norwich City,Arsenal
8692,Lukas Rupp,7,de GER,"CM,DM",74,0,0,0,0,0,0,1,0,39,20,1,0,2,0,0,0,1,0,23,32,71.9,57,29,65,0,0,7/1/20,Norwich City,Arsenal
8693,Mario Vrancic,8,ba BIH,DM,16,0,0,0,0,0,0,1,0,11,8,2,0,1,0,0,0,0,0,4,8,50,3,8,41,1,1,7/1/20,Norwich City,Arsenal
8694,Emiliano Buendia,17,ar ARG,CM,45,0,0,0,0,1,0,0,0,21,11,2,0,2,0,0,0,1,0,11,15,73.3,51,15,46,1,2,7/1/20,Norwich City,Arsenal
8695,Onel Hernandez,11,cu CUB,WB,45,0,0,0,0,1,0,0,0,22,10,3,0,2,0.1,0.1,0,3,0,10,10,100,27,17,85,4,5,7/1/20,Norwich City,Arsenal
8696,Tom Trybull,19,de GER,DM,45,0,0,0,0,0,0,0,0,20,5,2,1,1,0,0,0,1,0,12,15,80,27,7,3,0,0,7/1/20,Norwich City,Arsenal
8697,Adam Idah,35,ie IRL,FW,45,0,0,0,0,1,1,0,0,19,4,0,0,3,0,0,0.1,1,0,10,13,76.9,44,13,19,0,0,7/1/20,Norwich City,Arsenal
8698,Jamal Lewis,12,nir NIR,"LB,CB",90,0,0,0,0,0,0,0,0,56,11,4,1,0,0,0,0,1,0,34,45,75.6,167,33,139,2,3,7/1/20,Norwich City,Arsenal
8699,Alexander Tettey,27,no NOR,CB,90,0,0,0,0,0,0,0,0,65,3,1,1,1,0,0,0,0,0,46,52,88.5,219,40,100,1,1,7/1/20,Norwich City,Arsenal
8700,Ben Godfrey,4,eng ENG,CB,90,0,0,0,0,2,1,0,0,67,9,2,0,1,0,0,0,1,0,53,60,88.3,227,49,78,2,2,7/1/20,Norwich City,Arsenal
8701,Max Aarons,2,eng ENG,"WB,RB",90,0,0,0,0,0,0,0,0,31,9,1,0,0,0,0,0,0,0,19,28,67.9,43,19,91,1,1,7/1/20,Norwich City,Arsenal
8702,Tim Krul,1,nl NED,GK,90,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,38,54,70.4,773,30,76,0,1,7/1/20,Norwich City,Arsenal
8703,Richarlison,7,br BRA,FW,56,1,0,0,0,2,1,0,0,21,17,1,1,1,0.2,0.2,0,2,2,9,13,69.2,46,12,37,2,2,7/1/20,Everton,Leicester City
8704,Tom Davies,26,eng ENG,DM,34,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,0,15,17,88.2,118,12,93,1,1,7/1/20,Everton,Leicester City
8705,Dominic Calvert-Lewin,9,eng ENG,FW,90,0,0,0,0,1,0,0,0,37,15,0,0,0,0,0,0,1,0,18,27,66.7,22,22,78,1,1,7/1/20,Everton,Leicester City
8706,Anthony Gordon,42,eng ENG,"CM,FW",78,0,1,0,0,0,0,0,0,33,22,3,2,1,0,0,0.3,3,1,15,20,75,100,27,81,2,5,7/1/20,Everton,Leicester City
8707,Bernard,20,br BRA,FW,12,0,0,0,0,0,0,0,0,11,5,0,0,1,0,0,0,0,0,5,6,83.3,38,8,21,0,1,7/1/20,Everton,Leicester City
8708,Alex Iwobi,17,ng NGA,CM,67,0,0,0,0,0,0,0,0,24,14,1,0,1,0,0,0,2,0,13,16,81.3,62,21,149,3,3,7/1/20,Everton,Leicester City
8709,Yerry Mina,13,co COL,CB,23,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,100,22,2,7,0,0,7/1/20,Everton,Leicester City
8710,Gylfi Sigurdsson,10,is ISL,"DM,CM",90,1,0,1,1,1,0,0,0,40,18,1,2,2,0.8,0.1,0,0,0,27,32,84.4,48,23,13,1,1,7/1/20,Everton,Leicester City
8711,Andre Gomes,21,pt POR,"DM,CM",90,0,0,0,0,0,0,0,0,47,37,4,1,3,0,0,0,0,0,30,39,76.9,188,39,86,1,1,7/1/20,Everton,Leicester City
8712,Lucas Digne,12,fr FRA,"LB,WB",90,0,0,0,0,1,1,0,0,53,16,3,0,4,0,0,0.1,3,1,29,40,72.5,320,19,38,1,2,7/1/20,Everton,Leicester City
8713,Mason Holgate,2,eng ENG,CB,90,0,0,0,0,0,0,0,0,40,13,2,2,1,0,0,0,0,0,27,29,93.1,224,20,43,0,0,7/1/20,Everton,Leicester City
8714,Michael Keane,5,eng ENG,CB,90,0,0,0,0,1,0,0,0,51,8,1,0,5,0,0,0,0,0,23,32,71.9,237,26,84,0,0,7/1/20,Everton,Leicester City
8715,Seamus Coleman,23,ie IRL,"RB,WB",90,0,0,0,0,0,0,0,0,56,13,4,1,2,0,0,0,1,0,27,37,73,245,22,50,1,3,7/1/20,Everton,Leicester City
8716,Jordan Pickford,1,eng ENG,GK,90,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,28,44,63.6,877,22,45,0,0,7/1/20,Everton,Leicester City
8717,Jamie Vardy,9,eng ENG,FW,90,0,0,0,0,0,0,0,0,26,8,0,0,1,0,0,0.1,2,0,13,18,72.2,51,18,87,3,3,7/1/20,Leicester City,Everton
8718,Harvey Barnes,15,eng ENG,CM,45,0,0,0,0,1,0,0,0,16,4,1,0,0,0,0,0,0,0,8,10,80,23,9,29,1,3,7/1/20,Leicester City,Everton
8719,Kelechi Iheanacho,14,ng NGA,CM,45,1,0,0,0,3,2,0,0,23,5,0,0,0,0.6,0.6,0.1,4,0,15,17,88.2,3,22,53,3,3,7/1/20,Leicester City,Everton
8720,Youri Tielemans,8,be BEL,CM,80,0,0,0,0,1,0,0,0,57,11,4,1,2,0.1,0.1,0,1,0,44,45,97.8,211,45,102,1,3,7/1/20,Leicester City,Everton
8721,Ayoze Perez,17,es ESP,CM,10,0,0,0,0,1,0,0,0,6,6,0,0,1,0.1,0.1,0,0,0,2,3,66.7,6,4,2,0,1,7/1/20,Leicester City,Everton
8722,Dennis Praet,26,be BEL,CM,45,0,0,0,0,1,0,0,0,24,5,0,0,0,0,0,0,0,0,16,19,84.2,54,17,39,0,0,7/1/20,Leicester City,Everton
8723,James Maddison,10,eng ENG,CM,45,0,0,0,0,3,0,0,0,46,4,1,0,0,0.1,0.1,0,5,0,36,41,87.8,139,43,87,4,4,7/1/20,Leicester City,Everton
8724,Marc Albrighton,11,eng ENG,CM,80,0,0,0,0,1,0,0,0,51,12,2,0,4,0.1,0.1,0.2,3,0,23,40,57.5,80,35,69,1,3,7/1/20,Leicester City,Everton
8725,Demarai Gray,7,eng ENG,CM,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,5,9,55.6,25,6,72,0,1,7/1/20,Leicester City,Everton
8726,Wilfred Ndidi,25,ng NGA,DM,90,0,0,0,0,0,0,1,0,71,10,1,1,1,0,0,0,0,0,53,60,88.3,202,52,89,1,1,7/1/20,Leicester City,Everton
8727,Ben Chilwell,3,eng ENG,LB,90,0,0,0,0,1,0,0,0,105,15,1,0,1,0,0,0.4,3,0,71,99,71.7,394,75,521,4,5,7/1/20,Leicester City,Everton
8728,Caglar Soyuncu,4,tr TUR,CB,90,0,0,0,0,0,0,0,0,89,5,1,3,2,0,0,0,0,0,75,82,91.5,469,62,196,2,2,7/1/20,Leicester City,Everton
8729,Jonny Evans,6,nir NIR,CB,90,0,0,0,0,2,1,0,0,99,5,3,2,0,0.5,0.5,0,0,0,85,92,92.4,526,71,283,1,1,7/1/20,Leicester City,Everton
8730,James Justin,2,eng ENG,RB,90,0,0,0,0,1,0,0,0,87,10,3,0,1,0,0,0.1,2,0,62,79,78.5,332,62,179,0,0,7/1/20,Leicester City,Everton
8731,Kasper Schmeichel,1,dk DEN,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,28,29,96.6,571,20,46,0,0,7/1/20,Leicester City,Everton
8732,Dominic Solanke,9,eng ENG,FW,90,0,0,0,0,2,0,0,0,41,24,0,0,2,0.3,0.3,0,0,0,24,29,82.8,20,25,65,1,1,7/1/20,Bournemouth,Newcastle Utd
8733,Joshua King,7,no NOR,FW,90,0,0,0,0,1,0,0,0,22,23,0,0,1,0.2,0.2,0,3,0,11,13,84.6,11,17,66,2,4,7/1/20,Bournemouth,Newcastle Utd
8734,Arnaut Danjuma Groeneveld,14,nl NED,CM,61,0,0,0,0,1,0,0,0,21,4,0,0,0,0.1,0.1,0.1,1,0,13,16,81.3,23,21,145,3,5,7/1/20,Bournemouth,Newcastle Utd
8735,Junior Stanislas,19,eng ENG,CM,29,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0.1,2,0,9,11,81.8,37,13,57,1,2,7/1/20,Bournemouth,Newcastle Utd
8736,Jefferson Lerma,8,co COL,CM,74,0,0,0,0,0,0,0,0,61,18,1,1,1,0,0,0,3,0,45,56,80.4,270,50,115,2,3,7/1/20,Bournemouth,Newcastle Utd
8737,Dan Gosling,4,eng ENG,CM,16,1,0,0,0,1,1,0,0,24,6,1,0,1,0.4,0.4,0.2,4,0,17,19,89.5,135,21,50,0,0,7/1/20,Bournemouth,Newcastle Utd
8738,Philip Billing,29,dk DEN,CM,45,0,0,0,0,1,0,0,0,33,10,1,0,2,0.1,0.1,0,0,0,17,24,70.8,71,20,23,0,0,7/1/20,Bournemouth,Newcastle Utd
8739,Lewis Cook,16,eng ENG,CM,45,0,0,0,0,1,0,0,0,39,5,0,1,0,0,0,0,1,0,29,36,80.6,116,33,71,1,1,7/1/20,Bournemouth,Newcastle Utd
8740,David Brooks,20,wal WAL,CM,61,0,0,0,0,1,0,0,0,30,9,1,0,0,0,0,0,1,0,18,27,66.7,90,31,90,2,3,7/1/20,Bournemouth,Newcastle Utd
8741,Harry Wilson,22,wal WAL,CM,29,0,0,0,0,2,0,0,0,29,4,0,0,0,0,0,0,0,0,15,25,60,100,23,61,0,0,7/1/20,Bournemouth,Newcastle Utd
8742,Lloyd Kelly,26,eng ENG,LB,90,0,0,0,0,0,0,1,0,62,14,3,2,2,0,0,0,1,0,44,52,84.6,255,35,58,0,0,7/1/20,Bournemouth,Newcastle Utd
8743,Nathan Ake,5,nl NED,CB,90,0,1,0,0,1,0,1,0,73,9,2,0,0,0.1,0.1,0,2,1,61,68,89.7,298,53,255,0,0,7/1/20,Bournemouth,Newcastle Utd
8744,Steve Cook,3,eng ENG,CB,79,0,0,0,0,0,0,0,0,55,5,2,3,0,0,0,0,0,0,44,50,88,362,42,128,0,0,7/1/20,Bournemouth,Newcastle Utd
8745,Chris Mepham,33,wal WAL,CB,11,0,0,0,0,0,0,0,0,17,8,2,0,0,0,0,0,1,0,15,15,100,160,14,58,0,0,7/1/20,Bournemouth,Newcastle Utd
8746,Adam Smith,15,eng ENG,RB,90,0,0,0,0,0,0,0,0,69,16,2,1,1,0,0,0.2,1,0,53,59,89.8,310,49,124,1,1,7/1/20,Bournemouth,Newcastle Utd
8747,Aaron Ramsdale,12,eng ENG,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,26,35,74.3,340,26,68,0,0,7/1/20,Bournemouth,Newcastle Utd
8748,Dwight Gayle,12,eng ENG,FW,61,1,0,0,0,1,1,0,0,14,9,1,1,0,0.3,0.3,0,0,0,6,7,85.7,8,11,7,0,0,7/1/20,Newcastle Utd,Bournemouth
8749,Andy Carroll,7,eng ENG,FW,29,0,0,0,0,2,1,0,0,18,3,0,0,0,0.1,0.1,0,2,1,10,12,83.3,21,9,11,0,0,7/1/20,Newcastle Utd,Bournemouth
8750,Joelinton,9,br BRA,LW,71,0,0,0,0,0,0,0,0,40,13,1,0,0,0,0,0,0,0,24,31,77.4,102,34,66,3,4,7/1/20,Newcastle Utd,Bournemouth
8751,Isaac Hayden,14,eng ENG,"AM,LW",19,0,0,0,0,1,0,0,0,14,7,0,1,0,0.2,0.2,0,0,0,10,12,83.3,65,8,2,0,0,7/1/20,Newcastle Utd,Bournemouth
8752,Allan Saint-Maximin,10,fr FRA,RW,61,0,3,0,0,2,1,0,0,28,9,0,0,0,0,0,0.5,6,4,22,24,91.7,82,26,156,3,3,7/1/20,Newcastle Utd,Bournemouth
8753,Valentino Lazaro,23,at AUT,RW,29,1,0,0,0,2,1,0,0,12,9,1,1,0,0.4,0.4,0,1,0,5,8,62.5,4,8,30,1,1,7/1/20,Newcastle Utd,Bournemouth
8754,Sean Longstaff,36,eng ENG,AM,32,1,0,0,0,2,1,0,0,15,17,1,0,1,0.2,0.2,0,0,0,8,9,88.9,21,8,8,0,0,7/1/20,Newcastle Utd,Bournemouth
8755,Miguel Almiron,24,py PAR,"AM,LW",58,1,0,0,0,1,1,0,0,33,15,0,2,1,0.1,0.1,0,3,0,24,27,88.9,67,20,137,0,2,7/1/20,Newcastle Utd,Bournemouth
8756,Nabil Bentaleb,42,dz ALG,DM,90,0,0,0,0,0,0,0,0,65,35,6,2,2,0,0,0.1,2,0,49,55,89.1,155,33,47,2,2,7/1/20,Newcastle Utd,Bournemouth
8757,Jonjo Shelvey,8,eng ENG,DM,90,0,1,0,0,1,1,0,0,58,12,2,0,0,0,0,0.5,4,2,34,51,66.7,284,33,88,0,0,7/1/20,Newcastle Utd,Bournemouth
8758,Javier Manquillo,19,es ESP,LB,72,0,0,0,0,0,0,0,0,42,11,2,3,0,0,0,0,0,0,29,37,78.4,159,27,64,2,2,7/1/20,Newcastle Utd,Bournemouth
8759,DeAndre Yedlin,22,us USA,LB,18,0,0,0,0,0,0,0,0,14,6,2,2,3,0,0,0,0,0,8,8,100,50,3,3,0,0,7/1/20,Newcastle Utd,Bournemouth
8760,Federico Fernandez,18,ar ARG,CB,90,0,0,0,0,0,0,0,0,56,4,0,2,1,0,0,0,0,0,39,48,81.3,369,29,28,0,0,7/1/20,Newcastle Utd,Bournemouth
8761,Jamaal Lascelles,6,eng ENG,CB,90,0,0,0,0,0,0,0,0,54,6,0,1,1,0,0,0,0,0,36,46,78.3,249,27,19,0,0,7/1/20,Newcastle Utd,Bournemouth
8762,Emil Krafth,17,se SWE,RB,90,0,0,0,0,0,0,0,0,41,11,2,2,2,0,0,0,0,0,26,33,78.8,316,24,39,0,0,7/1/20,Newcastle Utd,Bournemouth
8763,Martin DÃºbravka,1,sk SVK,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,14,36,38.9,556,15,39,0,0,7/1/20,Newcastle Utd,Bournemouth
8764,Michail Antonio,30,eng ENG,FW,90,1,1,0,0,5,2,0,0,51,10,0,0,2,1.5,1.5,0.3,1,1,21,27,77.8,79,30,78,1,4,7/1/20,West Ham,Chelsea
8765,Manuel Lanzini,10,ar ARG,LW,67,0,0,0,0,1,0,1,0,32,17,1,1,1,0.1,0.1,0,0,0,19,23,82.6,65,25,28,1,2,7/1/20,West Ham,Chelsea
8766,Jack Wilshere,19,eng ENG,AM,23,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,5,8,62.5,9,5,11,0,2,7/1/20,West Ham,Chelsea
8767,Jarrod Bowen,17,eng ENG,RW,77,0,2,0,0,0,0,0,0,31,20,1,3,1,0,0,1,3,2,16,19,84.2,143,23,106,3,5,7/1/20,West Ham,Chelsea
8768,Andriy Yarmolenko,7,ua UKR,RW,13,1,0,0,0,1,1,0,0,13,2,0,0,0,0.3,0.3,0,1,0,9,11,81.8,21,9,54,0,0,7/1/20,West Ham,Chelsea
8769,Pablo Fornals,18,es ESP,"AM,LW",89,0,0,0,0,0,0,0,0,38,19,0,2,2,0,0,0,5,2,29,33,87.9,186,26,22,0,0,7/1/20,West Ham,Chelsea
8770,Fabian Balbuena,4,py PAR,CB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7/1/20,West Ham,Chelsea
8771,Tomas Soucek,28,cz CZE,DM,90,1,0,0,0,2,1,0,0,39,23,4,2,0,0.7,0.7,0.3,1,0,15,27,55.6,76,14,30,0,0,7/1/20,West Ham,Chelsea
8772,Declan Rice,41,eng ENG,DM,90,0,0,0,0,0,0,1,0,43,25,6,0,1,0,0,0,1,0,30,32,93.8,230,25,105,0,0,7/1/20,West Ham,Chelsea
8773,Aaron Cresswell,3,eng ENG,LB,90,0,0,0,0,1,0,0,0,43,10,1,0,3,0.1,0.1,0,2,0,20,35,57.1,238,27,13,0,0,7/1/20,West Ham,Chelsea
8774,Angelo Ogbonna,21,it ITA,CB,90,0,0,0,0,0,0,0,0,33,7,1,3,2,0,0,0,0,0,17,26,65.4,244,16,21,0,0,7/1/20,West Ham,Chelsea
8775,Issa Diop,23,fr FRA,CB,90,0,0,0,0,0,0,0,0,23,10,1,0,1,0,0,0,0,0,9,15,60,171,4,8,0,0,7/1/20,West Ham,Chelsea
8776,Ryan Fredericks,24,eng ENG,RB,90,0,0,0,0,1,0,0,0,39,10,2,1,2,0,0,0.1,1,0,18,24,75,183,16,60,0,2,7/1/20,West Ham,Chelsea
8777,Åukasz FabiaÅski,1,pl POL,GK,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,11,24,45.8,539,9,38,0,0,7/1/20,West Ham,Chelsea
8778,Tammy Abraham,9,eng ENG,FW,62,0,0,0,0,1,0,0,0,24,9,0,0,0,0.1,0.1,0.2,1,0,12,16,75,22,10,12,0,1,7/1/20,Chelsea,West Ham
8779,Olivier Giroud,18,fr FRA,FW,28,0,0,0,0,2,1,0,0,8,1,0,0,0,0.2,0.2,0,0,0,3,5,60,0,4,5,0,0,7/1/20,Chelsea,West Ham
8780,Christian Pulisic,22,us USA,LW,90,0,0,0,0,4,0,0,0,52,6,1,0,2,0.3,0.3,0,4,2,26,33,78.8,45,36,245,2,6,7/1/20,Chelsea,West Ham
8781,Willian,10,br BRA,RW,90,2,0,1,1,2,2,1,0,70,4,0,0,0,0.9,0.1,0.1,3,0,45,63,71.4,161,53,290,2,2,7/1/20,Chelsea,West Ham
8782,Mateo Kovacic,17,hr CRO,CM,52,0,0,0,0,0,0,0,0,64,14,6,0,2,0,0,0,3,1,48,53,90.6,152,45,142,1,1,7/1/20,Chelsea,West Ham
8783,Mason Mount,19,eng ENG,CM,38,0,0,0,0,0,0,0,0,37,10,1,0,1,0,0,0.1,4,1,30,33,90.9,248,27,67,0,0,7/1/20,Chelsea,West Ham
8784,Ross Barkley,8,eng ENG,CM,62,0,0,0,0,2,1,0,0,35,3,0,0,0,0.1,0.1,0,0,0,28,29,96.6,65,29,79,2,2,7/1/20,Chelsea,West Ham
8785,Ruben Loftus-Cheek,12,eng ENG,CM,28,0,0,0,0,1,0,0,0,24,2,0,0,0,0.1,0.1,0,0,0,20,22,90.9,86,17,60,0,0,7/1/20,Chelsea,West Ham
