Player,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist,Succ,Att,Match Report
Dominic Solanke,8/17/19,Sat,Matchweek 2,Away,W 2–1,Bournemouth,Aston Villa,N,AMCM,15,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0.1,1,0,5,5,100,48,5,2,0,1,Match Report
Dominic Solanke,8/25/19,Sun,Matchweek 3,Home,L 1–3,Bournemouth,Manchester City,N,FW,22,0,0,0,0,3,2,0,0,7,22,0,0,0,0.3,0.3,0,0,0,2,3,66.7,18,4,22,0,0,Match Report
Dominic Solanke,8/31/19,Sat,Matchweek 4,Away,L 1–3,Bournemouth,Leicester City,N,FWCM,27,0,0,0,0,1,1,0,0,21,15,0,1,0,0,0,0,1,0,12,16,75,29,13,38,0,0,Match Report
Dominic Solanke,9/15/19,Sun,Matchweek 5,Home,W 3–1,Bournemouth,Everton,Y,FW,90,0,0,0,0,3,1,0,0,32,28,0,0,2,0.1,0.1,0,4,0,18,21,85.7,47,24,40,2,4,Match Report
Dominic Solanke,9/20/19,Fri,Matchweek 6,Away,W 3–1,Bournemouth,Southampton,Y,FW,76,0,0,0,0,0,0,0,0,30,42,0,2,0,0,0,0.1,1,0,10,19,52.6,30,24,124,1,5,Match Report
Dominic Solanke,9/28/19,Sat,Matchweek 7,Home,D 2–2,Bournemouth,West Ham,Y,FW,90,0,0,0,0,3,0,0,0,44,14,0,0,1,0.2,0.2,0,2,1,21,27,77.8,74,33,171,3,4,Match Report
Dominic Solanke,10/6/19,Sun,Matchweek 8,Away,L 0–1,Bournemouth,Arsenal,Y,FW,62,0,0,0,0,1,0,0,0,33,40,1,0,0,0.1,0.1,0,3,0,12,16,75,31,22,76,1,5,Match Report
Dominic Solanke,10/19/19,Sat,Matchweek 9,Home,D 0–0,Bournemouth,Norwich City,Y,FW,61,0,0,0,0,1,1,0,0,22,46,1,1,0,0.2,0.2,0,0,0,11,16,68.8,31,18,18,1,1,Match Report
Dominic Solanke,10/26/19,Sat,Matchweek 10,Away,D 0–0,Bournemouth,Watford,N,FW,17,0,0,0,0,1,0,0,0,11,5,0,0,0,0,0,0,2,0,5,7,71.4,26,10,39,0,0,Match Report
Dominic Solanke,11/2/19,Sat,Matchweek 11,Home,W 1–0,Bournemouth,Manchester Utd,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Dominic Solanke,11/9/19,Sat,Matchweek 12,Away,L 1–2,Bournemouth,Newcastle Utd,N,LB,25,0,0,0,0,1,0,0,0,12,8,0,0,0,0.1,0.1,0,0,0,9,11,81.8,23,10,46,0,0,Match Report
Dominic Solanke,11/23/19,Sat,Matchweek 13,Home,L 1–2,Bournemouth,Wolves,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Dominic Solanke,11/30/19,Sat,Matchweek 14,Away,L 2–3,Bournemouth,Tottenham,Y,FW,90,0,0,0,0,2,0,0,0,39,25,1,0,1,0.3,0.3,0.3,4,0,21,26,80.8,55,38,145,5,6,Match Report
Dominic Solanke,12/3/19,Tue,Matchweek 15,Away,L 0–1,Bournemouth,Crystal Palace,Y,FW,90,0,0,0,0,0,0,1,0,39,31,2,0,1,0,0,0.1,1,0,22,27,81.5,61,29,142,1,3,Match Report
Dominic Solanke,12/7/19,Sat,Matchweek 16,Home,L 0–3,Bournemouth,Liverpool,Y,FW,90,0,0,0,0,2,0,0,0,22,49,1,0,1,0.1,0.1,0,2,0,7,10,70,11,8,53,1,2,Match Report
Dominic Solanke,12/14/19,Sat,Matchweek 17,Away,W 1–0,Bournemouth,Chelsea,N,FW,16,0,0,0,0,2,0,0,0,7,11,0,0,0,0.1,0.1,0,0,0,2,3,66.7,9,3,25,0,1,Match Report
Dominic Solanke,12/21/19,Sat,Matchweek 18,Home,L 0–1,Bournemouth,Burnley,N,CM,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,100,0,2,0,0,0,Match Report
Dominic Solanke,12/26/19,Thu,Matchweek 19,Home,D 1–1,Bournemouth,Arsenal,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Dominic Solanke,12/28/19,Sat,Matchweek 20,Away,L 0–2,Bournemouth,Brighton,Y,FWLW,90,0,0,0,0,2,0,0,0,37,26,1,0,2,0.1,0.1,0,2,0,14,22,63.6,54,21,124,3,5,Match Report
Dominic Solanke,1/1/20,Wed,Matchweek 21,Away,L 0–4,Bournemouth,West Ham,Y,FWLW,90,0,0,0,0,1,0,0,0,41,33,2,0,0,0.2,0.2,0,2,0,22,25,88,108,33,115,2,4,Match Report
Dominic Solanke,1/12/20,Sun,Matchweek 22,Home,L 0–3,Bournemouth,Watford,Y,FWAM,90,0,0,0,0,0,0,0,0,42,26,0,0,0,0,0,0,0,0,21,30,70,35,30,87,1,1,Match Report
Dominic Solanke,1/18/20,Sat,Matchweek 23,Away,L 0–1,Bournemouth,Norwich City,N,FWCM,13,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,4,8,50,18,6,7,0,0,Match Report
Dominic Solanke,1/21/20,Tue,Matchweek 24,Home,W 3–1,Bournemouth,Brighton,Y,AM,84,0,1,0,0,1,0,0,0,29,50,1,1,2,0.1,0.1,0.3,5,2,8,16,50,12,14,90,0,0,Match Report
Dominic Solanke,2/1/20,Sat,Matchweek 25,Home,W 2–1,Bournemouth,Aston Villa,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Dominic Solanke,2/9/20,Sun,Matchweek 26,Away,L 1–2,Bournemouth,Sheffield Utd,N,FW,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,5,80,14,2,0,0,0,Match Report
Dominic Solanke,2/22/20,Sat,Matchweek 27,Away,L 0–3,Bournemouth,Burnley,N,AM,17,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,1,0,5,5,100,5,4,1,0,1,Match Report
Dominic Solanke,2/29/20,Sat,Matchweek 28,Home,D 2–2,Bournemouth,Chelsea,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Dominic Solanke,3/7/20,Sat,Matchweek 29,Away,L 1–2,Bournemouth,Liverpool,N,CM,23,0,0,0,0,0,0,0,0,11,10,0,1,2,0,0,0,0,0,4,5,80,30,4,28,0,2,Match Report
Dwight McNeil,8/10/19,Sat,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,CM,83,0,0,0,0,0,0,0,0,32,13,4,1,1,0,0,0,0,0,13,20,65,105,29,104,6,7,Match Report
Dwight McNeil,8/17/19,Sat,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,CM,90,0,0,0,0,4,0,0,0,34,12,3,0,1,0.2,0.2,0.1,3,1,12,17,70.6,167,21,85,3,4,Match Report
Dwight McNeil,8/25/19,Sun,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,CM,85,0,1,0,0,1,0,0,0,35,12,0,0,0,0,0,0.1,3,1,19,28,67.9,168,25,110,1,2,Match Report
Dwight McNeil,8/31/19,Sat,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,CM,90,0,0,0,0,2,0,0,0,44,12,0,1,2,0,0,0.1,2,0,16,34,47.1,129,30,162,2,5,Match Report
Dwight McNeil,9/14/19,Sat,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,CM,90,0,0,0,0,1,0,0,0,32,25,1,1,2,0,0,0,4,1,15,22,68.2,83,22,117,1,3,Match Report
Dwight McNeil,9/21/19,Sat,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,CM,78,0,1,0,0,0,0,0,0,45,18,1,0,3,0,0,0.4,3,1,24,34,70.6,195,38,105,3,7,Match Report
Dwight McNeil,9/28/19,Sat,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,CM,90,0,0,0,0,2,1,0,0,37,17,2,0,3,0.1,0.1,0.3,3,0,15,22,68.2,107,20,102,1,5,Match Report
Dwight McNeil,10/5/19,Sat,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,CM,90,0,0,0,0,0,0,0,0,50,16,1,2,2,0,0,0,2,0,27,41,65.9,137,36,318,1,3,Match Report
Dwight McNeil,10/19/19,Sat,Matchweek 9,Away,L 1–2,Burnley,Leicester City,Y,CM,90,0,1,0,0,2,0,0,0,43,31,3,1,1,0.1,0.1,0.1,1,1,24,31,77.4,96,25,66,1,3,Match Report
Dwight McNeil,10/26/19,Sat,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,CM,90,1,0,0,0,2,1,0,0,45,18,0,1,5,0.1,0.1,0.2,4,1,21,29,72.4,107,40,228,6,9,Match Report
Dwight McNeil,11/2/19,Sat,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,CM,58,0,0,0,0,0,0,0,0,30,20,1,0,1,0,0,0,0,0,16,22,72.7,81,24,53,0,1,Match Report
Dwight McNeil,11/9/19,Sat,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,CM,90,0,1,0,0,1,1,0,0,47,18,0,1,0,0,0,0.6,6,3,28,40,70,336,39,193,5,8,Match Report
Dwight McNeil,11/23/19,Sat,Matchweek 13,Away,W 3–0,Burnley,Watford,Y,CM,90,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0.3,2,0,18,26,69.2,174,29,84,1,2,Match Report
Dwight McNeil,11/30/19,Sat,Matchweek 14,Home,L 0–2,Burnley,Crystal Palace,Y,CM,90,0,0,0,0,3,2,1,0,49,19,2,0,1,0.1,0.1,0.2,5,0,25,39,64.1,212,35,254,1,2,Match Report
Dwight McNeil,12/3/19,Tue,Matchweek 15,Home,L 1–4,Burnley,Manchester City,Y,CM,74,0,0,0,0,2,1,0,0,29,24,1,1,1,0.1,0.1,0,1,0,10,17,58.8,62,17,109,1,1,Match Report
Dwight McNeil,12/7/19,Sat,Matchweek 16,Away,L 0–5,Burnley,Tottenham,Y,CM,90,0,0,0,0,0,0,0,0,58,20,1,1,0,0,0,0.2,3,0,33,45,73.3,134,49,179,4,6,Match Report
Dwight McNeil,12/14/19,Sat,Matchweek 17,Home,W 1–0,Burnley,Newcastle Utd,Y,CM,90,0,0,0,0,1,1,0,0,46,17,3,2,1,0,0,0.2,2,0,26,34,76.5,97,34,149,3,5,Match Report
Dwight McNeil,12/21/19,Sat,Matchweek 18,Away,W 1–0,Burnley,Bournemouth,Y,CM,81,0,0,0,0,0,0,1,0,28,28,2,0,2,0,0,0,0,0,9,18,50,78,17,39,1,1,Match Report
Dwight McNeil,12/26/19,Thu,Matchweek 19,Away,L 0–1,Burnley,Everton,Y,CM,90,0,0,0,0,0,0,0,0,33,32,1,1,2,0,0,0.3,3,0,16,27,59.3,136,18,32,0,0,Match Report
Dwight McNeil,12/28/19,Sat,Matchweek 20,Home,L 0–2,Burnley,Manchester Utd,Y,CM,90,0,0,0,0,1,0,1,0,38,30,1,1,3,0.1,0.1,0,1,0,17,28,60.7,108,30,117,2,2,Match Report
Dwight McNeil,1/1/20,Wed,Matchweek 21,Home,L 1–2,Burnley,Aston Villa,Y,CM,90,0,0,0,0,1,0,0,0,58,15,0,0,2,0,0,0.1,5,0,43,53,81.1,218,46,186,1,2,Match Report
Dwight McNeil,1/11/20,Sat,Matchweek 22,Away,L 0–3,Burnley,Chelsea,Y,CM,90,0,0,0,0,2,1,1,0,42,21,1,1,2,0.1,0.1,0.1,3,0,22,33,66.7,98,38,200,7,7,Match Report
Dwight McNeil,1/19/20,Sun,Matchweek 23,Home,W 2–1,Burnley,Leicester City,Y,CM,90,0,0,0,0,1,0,0,0,49,20,1,2,1,0,0,0.2,3,0,28,40,70,160,43,108,2,4,Match Report
Dwight McNeil,1/22/20,Wed,Matchweek 24,Away,W 2–0,Burnley,Manchester Utd,Y,CM,90,0,0,0,0,1,0,0,0,54,44,5,2,5,0.1,0.1,0,1,0,17,34,50,104,34,132,0,1,Match Report
Dwight McNeil,2/2/20,Sun,Matchweek 25,Home,D 0–0,Burnley,Arsenal,Y,CM,90,0,0,0,0,3,0,0,0,55,10,2,0,2,0.1,0.1,0.9,5,0,27,42,64.3,279,41,226,2,5,Match Report
Dwight McNeil,2/15/20,Sat,Matchweek 26,Away,W 2–1,Burnley,Southampton,Y,CM,90,0,0,0,0,0,0,0,0,43,17,0,0,3,0,0,0.2,3,0,20,30,66.7,68,29,100,2,2,Match Report
Dwight McNeil,2/22/20,Sat,Matchweek 27,Home,W 3–0,Burnley,Bournemouth,Y,CM,89,1,1,0,0,3,2,0,0,47,18,3,1,1,0.1,0.1,0.6,3,1,25,33,75.8,187,37,306,2,4,Match Report
Dwight McNeil,2/29/20,Sat,Matchweek 28,Away,D 0–0,Burnley,Newcastle Utd,Y,CM,90,0,0,0,0,0,0,0,0,34,15,4,0,2,0,0,0.1,2,0,11,20,55,82,24,119,0,3,Match Report
Dwight McNeil,3/7/20,Sat,Matchweek 29,Home,D 1–1,Burnley,Tottenham,Y,CM,90,0,0,0,0,2,1,0,0,66,18,2,1,0,0.1,0.1,0.1,3,0,37,56,66.1,203,56,240,7,7,Match Report
Gabriel Jesus,8/10/19,Sat,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,FW,68,1,0,0,0,2,2,0,0,18,24,1,0,0,0.6,0.6,0,1,0,10,11,90.9,12,11,20,2,2,Match Report
Gabriel Jesus,8/17/19,Sat,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,N,FW,25,0,0,0,0,5,0,0,0,13,9,0,0,1,0.5,0.5,0,2,0,6,6,100,33,12,22,3,3,Match Report
Gabriel Jesus,9/14/19,Sat,Matchweek 5,Away,L 2–3,Manchester City,Norwich City,N,FW,34,0,1,0,0,4,1,0,0,19,8,0,1,2,0.3,0.3,0,5,2,9,9,100,18,15,19,3,4,Match Report
Gabriel Jesus,9/21/19,Sat,Matchweek 6,Home,W 8–0,Manchester City,Watford,N,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,On matchday squad but did not play,Match Report
Gabriel Jesus,9/28/19,Sat,Matchweek 7,Away,W 3–1,Manchester City,Everton,Y,FW,65,1,0,0,0,4,1,0,0,29,10,0,1,1,0.7,0.7,0,0,0,20,21,95.2,31,24,35,2,4,Match Report
Gabriel Jesus,10/6/19,Sun,Matchweek 8,Home,L 0–2,Manchester City,Wolves,N,AMFW,16,0,0,0,0,1,0,0,0,13,3,0,0,2,0,0,0,1,0,7,7,100,18,8,18,0,0,Match Report
Gabriel Jesus,10/19/19,Sat,Matchweek 9,Away,W 2–0,Manchester City,Crystal Palace,Y,FW,90,1,0,0,0,8,3,0,0,39,22,1,1,0,1.2,1.2,0,5,0,17,21,81,42,31,105,7,8,Match Report
Gabriel Jesus,10/26/19,Sat,Matchweek 10,Home,W 3–0,Manchester City,Aston Villa,Y,FWLW,90,0,0,0,0,4,2,0,0,32,20,0,1,1,0.8,0.8,0.3,4,1,21,22,95.5,43,19,56,0,0,Match Report
Gabriel Jesus,11/2/19,Sat,Matchweek 11,Home,W 2–1,Manchester City,Southampton,N,CM,45,0,0,0,0,1,1,0,0,21,11,1,0,1,0.4,0.4,0.1,1,0,13,13,100,35,12,21,0,1,Match Report
Gabriel Jesus,11/10/19,Sun,Matchweek 12,Away,L 1–3,Manchester City,Liverpool,N,FW,20,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,3,3,100,0,4,4,0,0,Match Report
Gabriel Jesus,11/23/19,Sat,Matchweek 13,Home,W 2–1,Manchester City,Chelsea,N,FW,14,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,5,80,0,4,2,0,0,Match Report
Gabriel Jesus,11/30/19,Sat,Matchweek 14,Away,D 2–2,Manchester City,Newcastle Utd,Y,FW,83,0,0,0,0,5,2,0,0,29,14,1,1,0,0.9,0.9,0,3,0,13,17,76.5,8,13,29,0,0,Match Report
Gabriel Jesus,12/3/19,Tue,Matchweek 15,Away,W 4–1,Manchester City,Burnley,Y,FW,90,2,0,0,0,3,2,0,0,27,20,1,0,1,0.5,0.5,0,1,0,16,19,84.2,32,22,75,2,2,Match Report
Gabriel Jesus,12/7/19,Sat,Matchweek 16,Home,L 1–2,Manchester City,Manchester Utd,Y,FW,90,0,0,0,0,3,0,0,0,33,28,3,2,2,0.6,0.6,0,0,0,14,16,87.5,7,20,75,2,5,Match Report
Gabriel Jesus,12/15/19,Sun,Matchweek 17,Away,W 3–0,Manchester City,Arsenal,Y,FW,90,0,1,0,0,2,1,0,0,35,31,1,0,0,0.4,0.4,0.1,6,2,22,25,88,34,21,58,0,0,Match Report
Gabriel Jesus,12/21/19,Sat,Matchweek 18,Home,W 3–1,Manchester City,Leicester City,Y,FW,90,1,0,0,0,4,4,0,0,27,33,3,0,1,1.3,1.3,0,0,0,15,18,83.3,16,19,73,0,1,Match Report
Gabriel Jesus,12/29/19,Sun,Matchweek 20,Home,W 2–0,Manchester City,Sheffield Utd,N,FW,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,4,4,100,0,3,13,1,1,Match Report
Gabriel Jesus,1/1/20,Wed,Matchweek 21,Home,W 2–1,Manchester City,Everton,Y,FW,90,2,0,0,0,7,4,0,0,43,27,1,0,2,1.2,1.2,0.2,5,1,21,27,77.8,15,27,41,3,3,Match Report
Gabriel Jesus,1/12/20,Sun,Matchweek 22,Away,W 6–1,Manchester City,Aston Villa,Y,LW,90,1,1,0,0,5,2,0,0,75,6,1,0,2,0.9,0.9,0,1,0,54,61,88.5,42,46,79,2,2,Match Report
Gabriel Jesus,1/18/20,Sat,Matchweek 23,Home,D 2–2,Manchester City,Crystal Palace,N,FW,29,0,1,0,0,1,0,0,0,18,4,0,0,0,0.1,0.1,0.4,2,1,10,12,83.3,27,12,13,1,3,Match Report
Gabriel Jesus,1/21/20,Tue,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,FW,66,0,0,0,1,1,1,0,0,23,14,0,1,0,0.9,0.2,0.1,1,0,12,16,75,4,11,31,0,1,Match Report
Gabriel Jesus,2/2/20,Sun,Matchweek 25,Away,L 0–2,Manchester City,Tottenham,N,FW,19,0,0,0,0,1,1,0,0,14,9,2,0,0,0.1,0.1,0,0,0,9,9,100,23,11,20,0,2,Match Report
Gabriel Jesus,2/19/20,Wed,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,LW,90,0,0,0,0,4,2,0,0,53,13,3,1,2,0.9,0.9,0.1,4,0,35,39,89.7,91,51,171,6,6,Match Report
Gabriel Jesus,2/22/20,Sat,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,N,FW,14,1,0,0,0,2,2,0,0,13,1,1,1,0,0.5,0.5,0,0,0,8,10,80,0,14,51,1,1,Match Report
Gabriel Jesus,3/8/20,Sun,Matchweek 29,Away,L 0–2,Manchester City,Manchester Utd,N,FW,32,0,0,0,0,1,1,1,0,16,2,1,0,1,0.1,0.1,0,0,0,9,11,81.8,28,11,34,0,1,Match Report
Gerard Deulofeu,8/10/19,Sat,Matchweek 1,Home,L 0–3,Watford,Brighton,Y,AM,45,0,0,0,0,1,0,0,0,27,19,0,0,2,0,0,0,1,0,15,20,75,31,21,103,1,1,Match Report
Gerard Deulofeu,8/17/19,Sat,Matchweek 2,Away,L 0–1,Watford,Everton,Y,FW,78,0,0,0,0,0,0,0,0,33,15,2,0,0,0,0,0.6,1,0,16,25,64,112,29,184,3,3,Match Report
Gerard Deulofeu,8/24/19,Sat,Matchweek 3,Home,L 1–3,Watford,West Ham,Y,LW,73,0,0,0,0,6,1,0,0,51,1,0,0,1,0.4,0.4,0.1,4,1,29,41,70.7,142,44,282,4,5,Match Report
Gerard Deulofeu,8/31/19,Sat,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,N,FW,9,0,0,0,0,0,0,0,0,13,3,1,0,0,0,0,0,1,0,5,9,55.6,5,10,8,0,0,Match Report
Gerard Deulofeu,9/15/19,Sun,Matchweek 5,Home,D 2–2,Watford,Arsenal,Y,LW,90,0,1,0,0,7,4,0,0,81,23,4,2,1,0.3,0.3,0.6,14,0,52,66,78.8,211,70,558,7,8,Match Report
Gerard Deulofeu,9/21/19,Sat,Matchweek 6,Away,L 0–8,Watford,Manchester City,Y,FW,76,0,0,0,0,3,3,1,0,27,25,0,2,0,0.3,0.3,0,1,0,13,19,68.4,16,12,154,1,3,Match Report
Gerard Deulofeu,9/28/19,Sat,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,LW,45,0,0,0,0,1,0,0,0,26,8,1,1,0,0,0,0.1,1,0,13,17,76.5,62,19,139,1,3,Match Report
Gerard Deulofeu,10/5/19,Sat,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,N,FW,32,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0.2,1,0,7,11,63.6,44,14,116,0,2,Match Report
Gerard Deulofeu,10/19/19,Sat,Matchweek 9,Away,D 1–1,Watford,Tottenham,N,FW,87,0,0,0,0,3,1,0,0,32,25,0,0,0,0.1,0.1,0.2,2,0,23,25,92,82,23,157,1,2,Match Report
Gerard Deulofeu,10/26/19,Sat,Matchweek 10,Home,D 0–0,Watford,Bournemouth,Y,FW,90,0,0,0,0,2,1,1,0,48,11,0,1,0,0.3,0.3,0,0,0,22,35,62.9,129,39,272,4,9,Match Report
Gerard Deulofeu,11/2/19,Sat,Matchweek 11,Home,L 1–2,Watford,Chelsea,Y,FW,90,1,0,1,1,1,0,0,0,43,39,2,2,0,0.8,0.1,0.2,6,1,23,30,76.7,117,31,214,1,2,Match Report
Gerard Deulofeu,11/8/19,Fri,Matchweek 12,Away,W 2–0,Watford,Norwich City,Y,FW,69,1,1,0,0,3,1,0,0,43,12,1,1,1,0.1,0.1,0.1,3,2,22,30,73.3,94,36,205,3,5,Match Report
Gerard Deulofeu,11/23/19,Sat,Matchweek 13,Home,L 0–3,Watford,Burnley,Y,FWLW,90,0,0,0,0,4,3,0,0,48,12,1,0,0,0.2,0.2,0.2,7,0,27,37,73,102,40,421,1,3,Match Report
Gerard Deulofeu,11/30/19,Sat,Matchweek 14,Away,L 1–2,Watford,Southampton,Y,FW,66,0,0,0,0,0,0,0,0,35,14,0,0,1,0,0,0,0,0,17,26,65.4,44,21,85,0,4,Match Report
Gerard Deulofeu,12/4/19,Wed,Matchweek 15,Away,L 0–2,Watford,Leicester City,Y,FW,76,0,0,0,0,0,0,0,0,41,16,0,0,0,0,0,0.2,1,0,20,29,69,117,28,49,1,4,Match Report
Gerard Deulofeu,12/7/19,Sat,Matchweek 16,Home,D 0–0,Watford,Crystal Palace,Y,LW,90,0,0,0,0,3,1,0,0,50,20,1,1,0,0.2,0.2,0.5,4,0,23,40,57.5,117,36,184,3,3,Match Report
Gerard Deulofeu,12/14/19,Sat,Matchweek 17,Away,L 0–2,Watford,Liverpool,Y,LW,90,0,0,0,0,1,1,0,0,45,20,1,1,1,0.3,0.3,0,2,0,23,35,65.7,56,34,213,1,2,Match Report
Gerard Deulofeu,12/22/19,Sun,Matchweek 18,Home,W 2–0,Watford,Manchester Utd,Y,LW,90,0,0,0,0,1,0,0,0,50,23,2,3,1,0.1,0.1,0.2,8,0,27,37,73,118,47,329,9,10,Match Report
Gerard Deulofeu,12/26/19,Thu,Matchweek 19,Away,D 1–1,Watford,Sheffield Utd,Y,LW,90,1,0,0,0,4,1,1,0,44,24,1,0,0,0.5,0.5,0.1,2,0,20,27,74.1,69,39,155,1,3,Match Report
Gerard Deulofeu,12/28/19,Sat,Matchweek 20,Home,W 3–0,Watford,Aston Villa,Y,LWCM,90,0,0,0,0,0,0,0,0,53,12,0,4,3,0,0,0.3,9,0,34,42,81,249,47,279,4,5,Match Report
Gerard Deulofeu,1/1/20,Wed,Matchweek 21,Home,W 2–1,Watford,Wolves,Y,LW,72,1,1,0,0,3,1,0,0,40,26,2,0,0,0.2,0.2,0.4,4,1,25,30,83.3,58,30,131,3,4,Match Report
Gerard Deulofeu,1/12/20,Sun,Matchweek 22,Away,W 3–0,Watford,Bournemouth,Y,LW,89,0,0,0,0,4,1,0,0,43,25,1,0,1,0.5,0.5,0,4,0,24,32,75,134,33,323,2,3,Match Report
