,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
1096,Jannik Vestergaard,4.0,dk DEN,CB,90,0,0,0,1,0,0,0,0,1,0,0,0,17,1,3,25.0,10/17/20,Southampton,Chelsea
1097,Jan Bednarek,35.0,pl POL,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,,10/17/20,Southampton,Chelsea
1098,Kyle Walker-Peters,2.0,eng ENG,RB,90,0,0,0,2,2,0,0,0,5,0,0,0,9,0,4,0.0,10/17/20,Southampton,Chelsea
1099,Alex McCarthy,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/17/20,Southampton,Chelsea
1100,Sergio Aguero,10.0,ar ARG,FW,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,10/17/20,Manchester City,Arsenal
1101,Ilkay Gundogan,8.0,de GER,"CM,FW",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Manchester City,Arsenal
1102,Raheem Sterling,7.0,eng ENG,FW,90,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,,10/17/20,Manchester City,Arsenal
1103,Bernardo Silva,20.0,pt POR,"CM,FW",90,0,0,0,2,0,0,1,0,2,0,0,0,8,1,4,20.0,10/17/20,Manchester City,Arsenal
1104,Joao Cancelo,27.0,pt POR,CM,90,1,0,0,2,0,0,2,2,3,0,0,0,10,1,1,50.0,10/17/20,Manchester City,Arsenal
1105,Rodrigo,16.0,es ESP,DM,90,1,0,0,3,2,0,0,1,2,0,0,0,13,3,1,75.0,10/17/20,Manchester City,Arsenal
1106,Phil Foden,47.0,eng ENG,WB,88,0,0,0,1,2,0,2,0,0,0,0,0,5,1,1,50.0,10/17/20,Manchester City,Arsenal
1107,Fernandinho,25.0,br BRA,WB,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Manchester City,Arsenal
1108,Riyad Mahrez,26.0,dz ALG,WB,90,0,0,0,2,2,0,1,0,1,0,0,0,6,2,2,50.0,10/17/20,Manchester City,Arsenal
1109,Nathan Ake,6.0,nl NED,CB,90,1,0,0,0,1,0,0,0,1,0,0,0,5,2,2,50.0,10/17/20,Manchester City,Arsenal
1110,Ruben Dias,3.0,pt POR,CB,90,1,0,0,1,0,0,0,2,0,0,0,0,18,5,0,100.0,10/17/20,Manchester City,Arsenal
1111,Kyle Walker,2.0,eng ENG,CB,90,0,0,0,1,0,0,0,0,1,0,0,0,12,2,1,66.7,10/17/20,Manchester City,Arsenal
1112,Ederson,31.0,br BRA,GK,90,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,10/17/20,Manchester City,Arsenal
1113,Willian,12.0,br BRA,"FW,RW",68,0,0,0,1,1,0,1,0,0,0,0,0,6,0,1,0.0,10/17/20,Arsenal,Manchester City
1114,Alexandre Lacazette,9.0,fr FRA,FW,22,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,10/17/20,Arsenal,Manchester City
1115,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,90,0,0,0,1,1,2,1,0,0,0,0,0,1,2,3,40.0,10/17/20,Arsenal,Manchester City
1116,Nicolas Pepe,19.0,ci CIV,"RW,FW",82,0,0,0,0,1,0,0,1,0,0,0,0,2,2,5,28.6,10/17/20,Arsenal,Manchester City
1117,Eddie Nketiah,30.0,eng ENG,RW,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Arsenal,Manchester City
1118,Dani Ceballos,8.0,es ESP,DM,90,0,0,0,0,3,0,0,1,4,0,0,0,7,0,0,,10/17/20,Arsenal,Manchester City
1119,Granit Xhaka,34.0,ch SUI,DM,82,0,0,0,2,1,0,0,0,1,0,0,0,8,1,0,100.0,10/17/20,Arsenal,Manchester City
1120,Thomas Partey,18.0,gh GHA,DM,8,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,,10/17/20,Arsenal,Manchester City
1121,Bukayo Saka,7.0,eng ENG,WB,90,0,0,0,0,3,0,2,0,3,0,0,0,8,1,1,50.0,10/17/20,Arsenal,Manchester City
1122,Hector Bellerin,2.0,es ESP,WB,90,0,0,0,2,0,0,1,0,4,0,0,0,5,2,0,100.0,10/17/20,Arsenal,Manchester City
1123,Kieran Tierney,3.0,sco SCO,CB,90,0,0,0,1,1,0,1,0,1,0,0,0,12,1,2,33.3,10/17/20,Arsenal,Manchester City
1124,Gabriel Magalhaes,6.0,br BRA,CB,90,0,0,0,1,2,0,0,0,0,0,0,0,12,3,3,50.0,10/17/20,Arsenal,Manchester City
1125,David Luiz,23.0,br BRA,CB,90,0,0,0,1,2,0,1,1,2,0,0,0,5,1,1,50.0,10/17/20,Arsenal,Manchester City
1126,Bernd Leno,1.0,de GER,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/17/20,Arsenal,Manchester City
1127,Callum Wilson,13.0,eng ENG,FW,90,0,0,0,4,3,0,0,0,0,0,0,0,7,5,9,35.7,10/17/20,Newcastle Utd,Manchester Utd
1128,Allan Saint-Maximin,10.0,fr FRA,LM,90,0,0,0,1,4,0,2,0,1,0,0,0,6,0,0,,10/17/20,Newcastle Utd,Manchester Utd
1129,Jeff Hendrick,16.0,ie IRL,CM,87,0,0,0,1,3,0,0,0,0,0,0,0,9,2,1,66.7,10/17/20,Newcastle Utd,Manchester Utd
1130,Miguel Almiron,24.0,py PAR,CM,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/17/20,Newcastle Utd,Manchester Utd
1131,Jonjo Shelvey,8.0,eng ENG,CM,90,0,0,0,1,0,0,3,1,2,0,0,0,9,2,1,66.7,10/17/20,Newcastle Utd,Manchester Utd
1132,Joelinton,9.0,br BRA,RM,71,0,0,0,0,1,0,0,1,2,0,0,0,8,3,1,75.0,10/17/20,Newcastle Utd,Manchester Utd
1133,Ryan Fraser,21.0,sco SCO,RM,19,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,10/17/20,Newcastle Utd,Manchester Utd
1134,Isaac Hayden,14.0,eng ENG,DM,48,0,0,0,0,0,0,0,1,2,0,0,0,8,1,0,100.0,10/17/20,Newcastle Utd,Manchester Utd
1135,Fabian Schar,5.0,ch SUI,DM,42,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,,10/17/20,Newcastle Utd,Manchester Utd
1136,Jamal Lewis,15.0,nir NIR,LB,90,0,0,0,1,1,0,3,0,2,0,1,0,7,2,0,100.0,10/17/20,Newcastle Utd,Manchester Utd
1137,Federico Fernandez,18.0,ar ARG,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,0.0,10/17/20,Newcastle Utd,Manchester Utd
1138,Jamaal Lascelles,6.0,eng ENG,CB,90,0,0,0,0,0,0,0,2,0,0,0,0,8,1,0,100.0,10/17/20,Newcastle Utd,Manchester Utd
1139,Emil Krafth,17.0,se SWE,RB,90,1,0,0,0,0,0,1,1,4,0,0,0,6,2,1,66.7,10/17/20,Newcastle Utd,Manchester Utd
1140,Karl Darlow,26.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/17/20,Newcastle Utd,Manchester Utd
1141,Marcus Rashford,10.0,eng ENG,FW,90,0,0,0,0,1,1,1,0,0,1,0,0,5,0,1,0.0,10/17/20,Manchester Utd,Newcastle Utd
1142,Daniel James,21.0,wal WAL,LW,75,1,0,0,1,1,0,1,0,1,0,0,0,5,0,1,0.0,10/17/20,Manchester Utd,Newcastle Utd
1143,Donny van de Beek,34.0,nl NED,"CM,LW",15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,10/17/20,Manchester Utd,Newcastle Utd
1144,Juan Mata,8.0,es ESP,RW,89,0,0,0,0,0,1,0,0,1,0,0,0,6,0,2,0.0,10/17/20,Manchester Utd,Newcastle Utd
1145,Nemanja Matic,31.0,rs SRB,"RW,CM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10/17/20,Manchester Utd,Newcastle Utd
1146,Bruno Fernandes,18.0,pt POR,"AM,LW",90,0,0,0,0,1,0,4,1,2,0,0,0,10,0,3,0.0,10/17/20,Manchester Utd,Newcastle Utd
1147,Fred,17.0,br BRA,DM,68,0,0,0,1,0,0,0,1,1,0,0,0,12,0,1,0.0,10/17/20,Manchester Utd,Newcastle Utd
1148,Paul Pogba,6.0,fr FRA,"CM,DM",22,0,0,0,1,0,0,0,0,1,0,0,0,5,1,1,50.0,10/17/20,Manchester Utd,Newcastle Utd
1149,Scott McTominay,39.0,sco SCO,DM,90,0,0,0,2,2,0,0,1,1,0,0,0,12,1,3,25.0,10/17/20,Manchester Utd,Newcastle Utd
1150,Luke Shaw,23.0,eng ENG,LB,90,0,0,0,2,1,0,2,1,2,0,0,1,13,2,3,40.0,10/17/20,Manchester Utd,Newcastle Utd
1151,Harry Maguire,5.0,eng ENG,CB,90,0,0,0,2,2,0,0,2,0,0,0,0,19,6,0,100.0,10/17/20,Manchester Utd,Newcastle Utd
1152,Victor Lindelof,2.0,se SWE,CB,90,0,0,0,2,0,0,0,0,0,0,0,0,12,3,2,60.0,10/17/20,Manchester Utd,Newcastle Utd
1153,Aaron Wan-Bissaka,29.0,eng ENG,RB,90,0,0,0,1,1,0,2,0,3,0,0,0,13,1,1,50.0,10/17/20,Manchester Utd,Newcastle Utd
1154,David de Gea,1.0,es ESP,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,10/17/20,Manchester Utd,Newcastle Utd
1155,David McGoldrick,17.0,ie IRL,FW,63,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,,10/18/20,Sheffield Utd,Fulham
1156,Rhian Brewster,24.0,eng ENG,"FW,LW",27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,10/18/20,Sheffield Utd,Fulham
1157,Oliver McBurnie,9.0,sco SCO,FW,90,0,0,0,0,1,0,0,1,0,0,0,0,10,8,4,66.7,10/18/20,Sheffield Utd,Fulham
1158,John Lundstram,7.0,eng ENG,CM,90,0,0,0,0,1,1,0,1,1,0,0,0,5,1,0,100.0,10/18/20,Sheffield Utd,Fulham
1159,Sander Berge,8.0,no NOR,CM,90,0,0,0,1,0,1,4,1,0,0,0,0,12,0,1,0.0,10/18/20,Sheffield Utd,Fulham
1160,Oliver Norwood,16.0,nir NIR,DM,90,0,0,0,1,1,0,2,0,1,0,0,0,6,1,0,100.0,10/18/20,Sheffield Utd,Fulham
1161,Max Lowe,13.0,eng ENG,WB,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/18/20,Sheffield Utd,Fulham
1162,Jack Robinson,19.0,eng ENG,"CB,WB",72,0,0,0,2,1,0,3,0,0,1,1,0,10,3,2,60.0,10/18/20,Sheffield Utd,Fulham
1163,George Baldock,2.0,eng ENG,"WB,RB",90,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,,10/18/20,Sheffield Utd,Fulham
1164,Enda Stevens,3.0,ie IRL,"WB,CB,LB",90,0,0,0,0,1,1,1,0,1,0,0,0,15,1,2,33.3,10/18/20,Sheffield Utd,Fulham
1165,John Egan,12.0,ie IRL,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,11,2,2,50.0,10/18/20,Sheffield Utd,Fulham
1166,Chris Basham,6.0,eng ENG,CB,80,0,0,0,1,2,0,2,1,5,0,0,0,14,2,1,66.7,10/18/20,Sheffield Utd,Fulham
1167,Billy Sharp,10.0,eng ENG,RW,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,10/18/20,Sheffield Utd,Fulham
1168,Aaron Ramsdale,1.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,10/18/20,Sheffield Utd,Fulham
1169,Aleksandar Mitrovic,9.0,rs SRB,FW,90,0,0,0,2,0,0,1,0,0,0,1,0,3,5,7,41.7,10/18/20,Fulham,Sheffield Utd
1170,Ademola Lookman,19.0,eng ENG,LW,90,0,0,0,1,1,0,2,1,1,0,0,0,9,0,0,,10/18/20,Fulham,Sheffield Utd
1171,Ivan Cavaleiro,17.0,pt POR,RW,90,1,0,0,1,0,0,1,1,0,0,0,0,7,0,1,0.0,10/18/20,Fulham,Sheffield Utd
1172,Ruben Loftus-Cheek,15.0,eng ENG,AM,80,0,0,0,1,1,0,0,1,2,0,0,0,3,1,3,25.0,10/18/20,Fulham,Sheffield Utd
1173,Mario Lemina,18.0,ga GAB,"DM,AM",10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,10/18/20,Fulham,Sheffield Utd
1174,Andre-Frank Zambo Anguissa,29.0,cm CMR,"DM,AM",90,1,0,0,2,1,0,2,0,0,0,0,0,13,1,0,100.0,10/18/20,Fulham,Sheffield Utd
1175,Tom Cairney,10.0,sco SCO,DM,90,0,0,0,0,1,0,4,0,1,0,0,0,10,0,0,,10/18/20,Fulham,Sheffield Utd
1176,Antonee Robinson,33.0,us USA,LB,90,0,0,0,0,0,0,1,1,0,0,0,0,8,1,2,33.3,10/18/20,Fulham,Sheffield Utd
1177,Tim Ream,13.0,us USA,CB,90,0,0,0,1,0,0,0,0,0,0,0,0,9,3,4,42.9,10/18/20,Fulham,Sheffield Utd
1178,Tosin Adarabioyo,16.0,eng ENG,CB,90,0,0,0,0,0,0,0,1,1,0,0,0,9,3,1,75.0,10/18/20,Fulham,Sheffield Utd
1179,Ola Aina,34.0,ng NGA,RB,90,0,0,0,1,0,0,1,3,1,0,0,0,11,0,0,,10/18/20,Fulham,Sheffield Utd
1180,Alphonse Areola,1.0,fr FRA,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,10/18/20,Fulham,Sheffield Utd
1181,Wilfried Zaha,11.0,ci CIV,FW,90,0,0,0,2,3,0,3,1,2,0,0,0,4,1,0,100.0,10/18/20,Crystal Palace,Brighton
1182,Michy Batshuayi,23.0,be BEL,FW,82,0,0,0,1,1,1,0,0,2,1,0,0,4,0,5,0.0,10/18/20,Crystal Palace,Brighton
1183,Luka Milivojevic,4.0,rs SRB,FW,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,100.0,10/18/20,Crystal Palace,Brighton
1184,Jeffrey Schlupp,15.0,gh GHA,LM,87,0,0,0,1,2,0,1,0,2,0,0,0,9,4,6,40.0,10/18/20,Crystal Palace,Brighton
1185,Christian Benteke,20.0,be BEL,LM,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,100.0,10/18/20,Crystal Palace,Brighton
1186,James McArthur,18.0,sco SCO,CM,90,1,0,0,2,0,0,0,0,1,0,0,0,11,1,2,33.3,10/18/20,Crystal Palace,Brighton
1187,Jairo Riedewald,44.0,nl NED,CM,90,0,0,0,0,1,0,0,1,1,0,0,0,12,1,0,100.0,10/18/20,Crystal Palace,Brighton
1188,Andros Townsend,10.0,eng ENG,RM,90,0,0,0,4,1,0,3,1,5,0,0,0,6,0,0,,10/18/20,Crystal Palace,Brighton
1189,Tyrick Mitchell,27.0,eng ENG,LB,90,1,0,0,1,1,0,0,0,0,0,0,0,6,2,0,100.0,10/18/20,Crystal Palace,Brighton
1190,Gary Cahill,24.0,eng ENG,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,7,4,3,57.1,10/18/20,Crystal Palace,Brighton
1191,Cheikhou Kouyate,8.0,sn SEN,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,9,2,0,100.0,10/18/20,Crystal Palace,Brighton
1192,Joel Ward,2.0,eng ENG,RB,90,0,0,0,1,1,0,0,1,0,0,0,0,5,0,0,,10/18/20,Crystal Palace,Brighton
1193,Vicente Guaita,31.0,es ESP,GK,90,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,10/18/20,Crystal Palace,Brighton
1194,Neal Maupay,9.0,fr FRA,FW,90,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3,25.0,10/18/20,Brighton,Crystal Palace
1195,Leandro Trossard,11.0,be BEL,LW,77,0,0,0,0,2,0,1,0,0,0,0,0,5,0,1,0.0,10/18/20,Brighton,Crystal Palace
1196,Aaron Connolly,7.0,ie IRL,LW,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,10/18/20,Brighton,Crystal Palace
1197,Adam Lallana,14.0,eng ENG,RW,77,0,0,0,1,2,1,0,0,0,0,0,0,3,0,3,0.0,10/18/20,Brighton,Crystal Palace
1198,Alexis Mac Allister,10.0,ar ARG,RW,13,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,,10/18/20,Brighton,Crystal Palace
1199,Yves Bissouma,8.0,ml MLI,CM,90,1,0,0,1,1,0,0,1,2,0,0,0,13,3,0,100.0,10/18/20,Brighton,Crystal Palace
1200,Ben White,3.0,eng ENG,DM,90,0,0,0,0,0,0,0,2,2,0,0,0,17,5,4,55.6,10/18/20,Brighton,Crystal Palace
1201,Solly March,20.0,eng ENG,WB,90,0,0,0,1,1,0,5,0,3,0,0,0,7,0,0,,10/18/20,Brighton,Crystal Palace
