,Player,#,Nation,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Date,Team,Opponent
5628,Ryan Fraser,24.0,sco SCO,"CM,LB,WB",45.0,0,0,0,0,1,0,3,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0,01/01/20,Bournemouth,West Ham
5629,Dan Gosling,4.0,eng ENG,CM,67.0,0,0,0,0,2,0,0,1,1,0.0,0.0,0,5.0,4.0,3.0,57.1,01/01/20,Bournemouth,West Ham
5630,Jack Simpson,25.0,eng ENG,"LB,CM",23.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,5.0,1.0,0.0,100.0,01/01/20,Bournemouth,West Ham
5631,Lewis Cook,16.0,eng ENG,CM,90.0,1,0,0,2,0,0,1,2,3,0.0,0.0,0,9.0,0.0,0.0,,01/01/20,Bournemouth,West Ham
5632,Jefferson Lerma,8.0,co COL,"CM,DM",90.0,0,0,0,2,0,0,0,0,2,0.0,0.0,0,17.0,1.0,1.0,50.0,01/01/20,Bournemouth,West Ham
5633,Diego Rico,21.0,es ESP,LB,45.0,1,0,0,1,0,0,4,0,2,0.0,0.0,0,3.0,0.0,0.0,,01/01/20,Bournemouth,West Ham
5634,Junior Stanislas,19.0,eng ENG,"CM,WB",45.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Bournemouth,West Ham
5635,Chris Mepham,33.0,wal WAL,CB,90.0,0,0,0,2,0,0,0,2,2,0.0,0.0,0,18.0,7.0,2.0,77.8,01/01/20,Bournemouth,West Ham
5636,Steve Cook,3.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.0,5.0,2.0,71.4,01/01/20,Bournemouth,West Ham
5637,Simon Francis,2.0,eng ENG,"RB,CB",90.0,0,0,0,1,0,0,5,0,1,0.0,0.0,0,8.0,3.0,0.0,100.0,01/01/20,Bournemouth,West Ham
5638,Aaron Ramsdale,12.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Bournemouth,West Ham
5639,Gabriel Jesus,9.0,br BRA,FW,90.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,3.0,5.0,37.5,01/01/20,Manchester City,Everton
5640,Phil Foden,47.0,eng ENG,AM,82.0,0,0,0,2,4,0,1,1,1,0.0,0.0,0,6.0,1.0,2.0,33.3,01/01/20,Manchester City,Everton
5641,David Silva,21.0,es ESP,AM,8.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,01/01/20,Manchester City,Everton
5642,Riyad Mahrez,26.0,dz ALG,AM,89.0,0,0,0,2,1,3,3,1,0,0.0,0.0,0,3.0,1.0,4.0,20.0,01/01/20,Manchester City,Everton
5643,Raheem Sterling,7.0,eng ENG,AM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Manchester City,Everton
5644,Ilkay Gundogan,8.0,de GER,CM,90.0,0,0,0,0,0,0,0,3,0,0.0,0.0,0,12.0,0.0,0.0,,01/01/20,Manchester City,Everton
5645,Kevin De Bruyne,17.0,be BEL,CM,90.0,0,0,0,2,2,0,3,2,0,0.0,0.0,0,11.0,1.0,0.0,100.0,01/01/20,Manchester City,Everton
5646,Benjamin Mendy,22.0,fr FRA,WB,90.0,0,0,0,1,0,0,3,1,1,0.0,0.0,0,9.0,1.0,1.0,50.0,01/01/20,Manchester City,Everton
5647,Joao Cancelo,27.0,pt POR,WB,90.0,0,0,0,2,1,0,1,1,1,0.0,0.0,0,9.0,2.0,3.0,40.0,01/01/20,Manchester City,Everton
5648,Eric Garcia,50.0,es ESP,CB,90.0,0,0,0,2,0,0,0,4,0,0.0,0.0,0,6.0,0.0,4.0,0.0,01/01/20,Manchester City,Everton
5649,Fernandinho,25.0,br BRA,CB,90.0,0,0,0,0,1,0,0,1,4,0.0,0.0,0,8.0,4.0,2.0,66.7,01/01/20,Manchester City,Everton
5650,Rodrigo,16.0,es ESP,CB,90.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,12.0,2.0,2.0,50.0,01/01/20,Manchester City,Everton
5651,Claudio Bravo,1.0,cl CHI,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,01/01/20,Manchester City,Everton
5652,Dominic Calvert-Lewin,9.0,eng ENG,FW,90.0,1,0,0,1,1,0,0,0,1,0.0,0.0,0,2.0,7.0,4.0,63.6,01/01/20,Everton,Manchester City
5653,Richarlison,7.0,br BRA,"FW,LW",90.0,0,0,0,0,1,0,1,1,0,0.0,0.0,0,5.0,1.0,5.0,16.7,01/01/20,Everton,Manchester City
5654,Tom Davies,26.0,eng ENG,"CM,DM",90.0,1,0,0,3,2,1,1,3,0,0.0,0.0,0,13.0,2.0,0.0,100.0,01/01/20,Everton,Manchester City
5655,Gylfi Sigurdsson,10.0,is ISL,"CM,AM",65.0,0,0,0,0,1,0,5,2,0,0.0,0.0,0,3.0,1.0,0.0,100.0,01/01/20,Everton,Manchester City
5656,Moise Kean,27.0,it ITA,AM,25.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,01/01/20,Everton,Manchester City
5657,Fabian Delph,8.0,eng ENG,DM,90.0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,6.0,1.0,2.0,33.3,01/01/20,Everton,Manchester City
5658,Lucas Digne,12.0,fr FRA,"WB,LB",90.0,0,0,0,0,2,0,3,2,1,0.0,0.0,0,9.0,3.0,1.0,75.0,01/01/20,Everton,Manchester City
5659,Djibril Sidibe,19.0,fr FRA,"WB,RB",90.0,0,0,0,1,1,0,1,2,5,0.0,0.0,0,11.0,1.0,1.0,50.0,01/01/20,Everton,Manchester City
5660,Mason Holgate,2.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,1,0,0.0,0.0,0,4.0,1.0,0.0,100.0,01/01/20,Everton,Manchester City
5661,Yerry Mina,13.0,co COL,CB,90.0,1,0,0,1,2,0,0,2,1,0.0,0.0,0,10.0,7.0,2.0,77.8,01/01/20,Everton,Manchester City
5662,Seamus Coleman,23.0,ie IRL,CB,58.0,0,0,0,2,1,0,0,1,2,0.0,0.0,0,6.0,0.0,0.0,,01/01/20,Everton,Manchester City
5663,Theo Walcott,11.0,eng ENG,RW,32.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,01/01/20,Everton,Manchester City
5664,Jordan Pickford,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,01/01/20,Everton,Manchester City
5665,Teemu Pukki,22.0,fi FIN,FW,82.0,0,0,0,0,2,2,0,0,0,0.0,0.0,0,4.0,1.0,1.0,50.0,01/01/20,Norwich City,Crystal Palace
5666,Marco Stiepermann,18.0,de GER,FW,8.0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,01/01/20,Norwich City,Crystal Palace
5667,Todd Cantwell,14.0,eng ENG,LW,77.0,0,0,0,1,1,0,1,0,0,0.0,0.0,0,4.0,0.0,2.0,0.0,01/01/20,Norwich City,Crystal Palace
5668,Onel Hernandez,11.0,cu CUB,LW,13.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,01/01/20,Norwich City,Crystal Palace
5669,Emiliano Buendia,17.0,ar ARG,RW,90.0,0,0,0,1,2,0,4,2,6,0.0,0.0,0,9.0,1.0,3.0,25.0,01/01/20,Norwich City,Crystal Palace
5670,Kenny McLean,23.0,sco SCO,AM,90.0,0,0,0,1,2,0,1,0,0,0.0,0.0,0,0.0,3.0,5.0,37.5,01/01/20,Norwich City,Crystal Palace
5671,Mario Vrancic,8.0,ba BIH,DM,90.0,0,0,0,1,2,0,1,3,3,0.0,0.0,0,8.0,0.0,0.0,,01/01/20,Norwich City,Crystal Palace
5672,Alexander Tettey,27.0,no NOR,DM,89.0,1,0,0,1,0,0,1,2,0,0.0,0.0,0,13.0,1.0,2.0,33.3,01/01/20,Norwich City,Crystal Palace
5673,Adam Idah,35.0,ie IRL,DM,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,01/01/20,Norwich City,Crystal Palace
5674,Sam Byram,3.0,eng ENG,LB,90.0,0,0,0,2,0,0,2,0,3,0.0,0.0,0,9.0,3.0,2.0,60.0,01/01/20,Norwich City,Crystal Palace
5675,Grant Hanley,5.0,sco SCO,CB,90.0,1,0,0,2,0,0,0,1,1,0.0,0.0,0,6.0,5.0,2.0,71.4,01/01/20,Norwich City,Crystal Palace
5676,Christoph Zimmermann,6.0,de GER,CB,90.0,1,0,0,1,0,0,0,3,1,0.0,0.0,0,10.0,2.0,2.0,50.0,01/01/20,Norwich City,Crystal Palace
5677,Max Aarons,2.0,eng ENG,RB,90.0,1,0,0,1,0,0,3,3,2,0.0,0.0,0,10.0,0.0,3.0,0.0,01/01/20,Norwich City,Crystal Palace
5678,Tim Krul,1.0,nl NED,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,01/01/20,Norwich City,Crystal Palace
5679,Jordan Ayew,9.0,gh GHA,FW,90.0,0,0,0,0,4,1,1,0,0,0.0,0.0,0,7.0,5.0,4.0,55.6,01/01/20,Crystal Palace,Norwich City
5680,Wilfried Zaha,11.0,ci CIV,CM,90.0,0,0,0,2,3,0,3,1,1,0.0,0.0,0,10.0,1.0,0.0,100.0,01/01/20,Crystal Palace,Norwich City
5681,James McArthur,18.0,sco SCO,CM,90.0,0,0,0,0,1,0,2,2,1,0.0,0.0,0,11.0,3.0,3.0,50.0,01/01/20,Crystal Palace,Norwich City
5682,James McCarthy,22.0,ie IRL,CM,90.0,0,0,0,3,0,0,1,1,2,0.0,0.0,0,16.0,1.0,0.0,100.0,01/01/20,Crystal Palace,Norwich City
5683,Max Meyer,7.0,de GER,CM,59.0,0,0,0,1,3,0,2,0,0,0.0,0.0,0,3.0,0.0,0.0,,01/01/20,Crystal Palace,Norwich City
5684,Connor Wickham,21.0,eng ENG,CM,31.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,5.0,2.0,71.4,01/01/20,Crystal Palace,Norwich City
5685,Luka Milivojevic,4.0,rs SRB,DM,90.0,0,0,0,1,0,0,10,2,2,0.0,0.0,0,20.0,2.0,1.0,66.7,01/01/20,Crystal Palace,Norwich City
5686,Jairo Riedewald,44.0,nl NED,LB,90.0,0,0,0,1,1,0,1,0,1,0.0,0.0,0,13.0,1.0,1.0,50.0,01/01/20,Crystal Palace,Norwich City
5687,Mamadou Sakho,12.0,fr FRA,CB,44.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,11.0,1.0,2.0,33.3,01/01/20,Crystal Palace,Norwich City
5688,Cheikhou Kouyate,8.0,sn SEN,CB,46.0,0,0,0,1,0,0,1,2,2,0.0,0.0,0,5.0,1.0,0.0,100.0,01/01/20,Crystal Palace,Norwich City
5689,James Tomkins,5.0,eng ENG,CB,90.0,0,0,0,0,0,0,0,1,2,0.0,0.0,0,18.0,4.0,2.0,66.7,01/01/20,Crystal Palace,Norwich City
5690,Martin Kelly,34.0,eng ENG,RB,82.0,0,0,0,0,0,0,3,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0,01/01/20,Crystal Palace,Norwich City
5691,Brandon Pierrick,40.0,eng ENG,RB,8.0,0,0,0,0,0,0,2,1,0,0.0,0.0,0,5.0,0.0,0.0,,01/01/20,Crystal Palace,Norwich City
5692,Vicente Guaita,31.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,01/01/20,Crystal Palace,Norwich City
5693,Alexandre Lacazette,9.0,fr FRA,FW,81.0,0,0,0,1,4,0,3,1,1,0.0,0.0,0,2.0,0.0,5.0,0.0,01/01/20,Arsenal,Manchester Utd
5694,Matteo Guendouzi,29.0,fr FRA,CM,9.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,01/01/20,Arsenal,Manchester Utd
5695,Pierre-Emerick Aubameyang,14.0,ga GAB,LW,90.0,0,0,0,0,0,0,3,0,0,0.0,0.0,0,5.0,0.0,2.0,0.0,01/01/20,Arsenal,Manchester Utd
5696,Nicolas Pepe,19.0,ci CIV,RW,61.0,0,0,0,0,1,0,2,1,0,0.0,0.0,0,3.0,1.0,1.0,50.0,01/01/20,Arsenal,Manchester Utd
5697,Reiss Nelson,24.0,eng ENG,RW,29.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,2.0,0.0,0.0,,01/01/20,Arsenal,Manchester Utd
5698,Mesut Ozil,10.0,de GER,"AM,FW",90.0,0,0,0,1,1,0,0,1,0,0.0,0.0,0,5.0,1.0,1.0,50.0,01/01/20,Arsenal,Manchester Utd
5699,Granit Xhaka,34.0,ch SUI,"DM,CM",90.0,0,0,0,1,3,0,1,2,0,0.0,0.0,0,15.0,1.0,0.0,100.0,01/01/20,Arsenal,Manchester Utd
5700,Lucas Torreira,11.0,uy URU,DM,90.0,0,0,0,2,1,0,0,2,2,0.0,0.0,0,11.0,0.0,0.0,,01/01/20,Arsenal,Manchester Utd
5701,Sead Kolasinac,31.0,ba BIH,LB,68.0,1,0,0,4,0,0,3,1,0,0.0,0.0,0,9.0,1.0,0.0,100.0,01/01/20,Arsenal,Manchester Utd
5702,Bukayo Saka,77.0,eng ENG,LB,22.0,1,0,0,0,0,0,1,1,1,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Arsenal,Manchester Utd
5703,David Luiz,23.0,br BRA,CB,90.0,0,0,0,1,1,0,0,1,3,0.0,0.0,0,5.0,2.0,0.0,100.0,01/01/20,Arsenal,Manchester Utd
5704,Sokratis,5.0,gr GRE,CB,90.0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,6.0,2.0,0.0,100.0,01/01/20,Arsenal,Manchester Utd
5705,Ainsley Maitland-Niles,15.0,eng ENG,RB,90.0,0,0,0,1,1,0,2,4,1,0.0,0.0,0,10.0,1.0,0.0,100.0,01/01/20,Arsenal,Manchester Utd
5706,Bernd Leno,1.0,de GER,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,9.0,0.0,0.0,,01/01/20,Arsenal,Manchester Utd
5707,Anthony Martial,9.0,fr FRA,"FW,LW",90.0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,1.0,0.0,3.0,0.0,01/01/20,Manchester Utd,Arsenal
5708,Marcus Rashford,10.0,eng ENG,"LW,FW",90.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,01/01/20,Manchester Utd,Arsenal
5709,Daniel James,21.0,wal WAL,RW,57.0,0,0,0,0,2,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5710,Mason Greenwood,26.0,eng ENG,RW,33.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5711,Jesse Lingard,14.0,eng ENG,AM,57.0,0,0,0,3,1,0,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,01/01/20,Manchester Utd,Arsenal
5712,Andreas Pereira,15.0,br BRA,AM,33.0,0,0,0,1,0,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5713,Nemanja Matic,31.0,rs SRB,CM,80.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,13.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5714,Juan Mata,8.0,es ESP,CM,10.0,0,0,0,0,0,0,1,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,01/01/20,Manchester Utd,Arsenal
5715,Fred,17.0,br BRA,CM,90.0,0,0,0,4,4,0,5,2,2,0.0,0.0,0,12.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5716,Luke Shaw,23.0,eng ENG,LB,90.0,0,0,0,0,1,0,2,1,2,0.0,0.0,0,5.0,1.0,0.0,100.0,01/01/20,Manchester Utd,Arsenal
5717,Harry Maguire,5.0,eng ENG,CB,90.0,0,0,0,2,0,0,0,3,2,0.0,0.0,0,13.0,4.0,3.0,57.1,01/01/20,Manchester Utd,Arsenal
5718,Victor Lindelof,2.0,se SWE,CB,90.0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,10.0,4.0,0.0,100.0,01/01/20,Manchester Utd,Arsenal
5719,Aaron Wan-Bissaka,29.0,eng ENG,RB,90.0,0,0,0,0,1,0,4,0,1,0.0,0.0,0,12.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5720,David de Gea,1.0,es ESP,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,01/01/20,Manchester Utd,Arsenal
5721,Roberto Firmino,9.0,br BRA,FW,90.0,0,0,0,0,0,0,0,0,2,0.0,0.0,0,3.0,1.0,3.0,25.0,01/02/20,Liverpool,Sheffield Utd
5722,Sadio Mane,10.0,sn SEN,LW,77.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,5.0,1.0,2.0,33.3,01/02/20,Liverpool,Sheffield Utd
5723,Divock Origi,27.0,be BEL,LW,13.0,0,0,0,0,0,0,1,1,0,0.0,0.0,0,0.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5724,Mohamed Salah,11.0,eg EGY,RW,89.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,6.0,1.0,1.0,50.0,01/02/20,Liverpool,Sheffield Utd
5725,Harvey Elliott,67.0,eng ENG,RW,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5726,Georginio Wijnaldum,5.0,nl NED,CM,90.0,0,0,0,1,1,0,0,1,1,0.0,0.0,0,9.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5727,James Milner,7.0,eng ENG,CM,90.0,0,0,0,0,1,0,4,1,0,0.0,0.0,0,7.0,2.0,0.0,100.0,01/02/20,Liverpool,Sheffield Utd
5728,Jordan Henderson,14.0,eng ENG,DM,90.0,0,0,0,1,0,0,2,1,1,0.0,0.0,0,17.0,1.0,0.0,100.0,01/02/20,Liverpool,Sheffield Utd
5729,Andrew Robertson,26.0,sco SCO,LB,87.0,0,0,0,0,0,0,4,0,1,0.0,0.0,0,10.0,2.0,0.0,100.0,01/02/20,Liverpool,Sheffield Utd
5730,Adam Lallana,20.0,eng ENG,CM,3.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5731,Virgil van Dijk,4.0,nl NED,CB,90.0,0,0,0,0,2,0,0,3,1,0.0,0.0,0,12.0,3.0,1.0,75.0,01/02/20,Liverpool,Sheffield Utd
5732,Joseph Gomez,12.0,eng ENG,CB,90.0,0,0,0,2,0,0,1,2,3,0.0,0.0,0,10.0,4.0,0.0,100.0,01/02/20,Liverpool,Sheffield Utd
5733,Trent Alexander-Arnold,66.0,eng ENG,RB,90.0,0,0,0,0,1,0,9,0,0,0.0,0.0,0,14.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5734,Alisson,1.0,br BRA,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,01/02/20,Liverpool,Sheffield Utd
5735,Lys Mousset,22.0,fr FRA,FW,64.0,0,0,0,1,0,1,1,0,0,0.0,0.0,0,3.0,0.0,3.0,0.0,01/02/20,Sheffield Utd,Liverpool
5736,Oliver McBurnie,9.0,sco SCO,FW,26.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0.0,0.0,2.0,0.0,01/02/20,Sheffield Utd,Liverpool
5737,David McGoldrick,17.0,ie IRL,FW,65.0,0,0,0,2,1,0,0,0,0,0.0,0.0,0,7.0,1.0,3.0,25.0,01/02/20,Sheffield Utd,Liverpool
5738,Billy Sharp,10.0,eng ENG,FW,25.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,01/02/20,Sheffield Utd,Liverpool
5739,John Fleck,4.0,sco SCO,CM,90.0,0,0,0,1,0,1,2,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,01/02/20,Sheffield Utd,Liverpool
5740,John Lundstram,7.0,eng ENG,CM,90.0,0,0,0,0,0,1,2,0,1,0.0,0.0,0,7.0,0.0,1.0,0.0,01/02/20,Sheffield Utd,Liverpool
5741,Oliver Norwood,16.0,nir NIR,DM,77.0,0,0,0,0,0,0,1,2,2,0.0,0.0,0,8.0,1.0,0.0,100.0,01/02/20,Sheffield Utd,Liverpool
5742,Muhamed Besic,27.0,ba BIH,DM,13.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,01/02/20,Sheffield Utd,Liverpool
5743,Enda Stevens,3.0,ie IRL,WB,90.0,0,0,0,2,0,0,1,1,1,0.0,0.0,0,6.0,0.0,0.0,,01/02/20,Sheffield Utd,Liverpool
5744,George Baldock,2.0,eng ENG,WB,90.0,0,0,0,0,0,0,1,2,0,0.0,0.0,0,4.0,0.0,0.0,,01/02/20,Sheffield Utd,Liverpool
5745,Jack O'Connell,5.0,eng ENG,CB,90.0,0,0,0,1,0,0,1,2,1,0.0,0.0,0,12.0,2.0,0.0,100.0,01/02/20,Sheffield Utd,Liverpool
5746,John Egan,12.0,ie IRL,CB,90.0,0,0,0,0,0,0,0,1,1,0.0,0.0,0,9.0,0.0,2.0,0.0,01/02/20,Sheffield Utd,Liverpool
5747,Chris Basham,6.0,eng ENG,CB,90.0,0,0,0,1,1,0,0,3,0,0.0,0.0,0,9.0,3.0,1.0,75.0,01/02/20,Sheffield Utd,Liverpool
5748,Dean Henderson,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,01/02/20,Sheffield Utd,Liverpool
5749,David McGoldrick,17.0,ie IRL,FW,59.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,3.0,3.0,7.0,30.0,01/10/20,Sheffield Utd,West Ham
5750,Lys Mousset,22.0,fr FRA,FW,31.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,01/10/20,Sheffield Utd,West Ham
5751,Oliver McBurnie,9.0,sco SCO,FW,83.0,0,0,0,0,1,1,0,1,1,0.0,0.0,0,9.0,11.0,10.0,52.4,01/10/20,Sheffield Utd,West Ham
5752,Billy Sharp,10.0,eng ENG,FW,7.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,01/10/20,Sheffield Utd,West Ham
5753,John Fleck,4.0,sco SCO,CM,90.0,0,0,0,0,0,0,6,0,1,0.0,0.0,0,15.0,1.0,0.0,100.0,01/10/20,Sheffield Utd,West Ham
5754,John Lundstram,7.0,eng ENG,CM,69.0,0,0,0,1,0,0,1,2,3,0.0,0.0,0,9.0,2.0,1.0,66.7,01/10/20,Sheffield Utd,West Ham
5755,Muhamed Besic,27.0,ba BIH,CM,21.0,1,0,0,2,0,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,01/10/20,Sheffield Utd,West Ham
5756,Oliver Norwood,16.0,nir NIR,DM,90.0,0,0,0,1,0,0,6,1,1,0.0,0.0,0,19.0,1.0,5.0,16.7,01/10/20,Sheffield Utd,West Ham
5757,Enda Stevens,3.0,ie IRL,WB,90.0,0,0,0,0,2,0,6,0,1,0.0,0.0,0,9.0,2.0,0.0,100.0,01/10/20,Sheffield Utd,West Ham
5758,George Baldock,2.0,eng ENG,WB,90.0,0,0,0,1,0,0,3,1,1,0.0,0.0,0,7.0,3.0,4.0,42.9,01/10/20,Sheffield Utd,West Ham
5759,Jack O'Connell,5.0,eng ENG,CB,90.0,0,0,0,1,0,0,1,1,2,0.0,0.0,0,7.0,5.0,4.0,55.6,01/10/20,Sheffield Utd,West Ham
5760,John Egan,12.0,ie IRL,CB,90.0,0,0,0,3,2,0,0,0,0,0.0,0.0,0,15.0,3.0,3.0,50.0,01/10/20,Sheffield Utd,West Ham
5761,Chris Basham,6.0,eng ENG,CB,90.0,0,0,0,1,0,0,1,1,0,0.0,0.0,0,15.0,6.0,3.0,66.7,01/10/20,Sheffield Utd,West Ham
5762,Dean Henderson,1.0,eng ENG,GK,90.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,01/10/20,Sheffield Utd,West Ham
5763,Sebastien Haller,22.0,fr FRA,FW,90.0,0,0,0,2,3,1,0,0,1,0.0,0.0,0,4.0,19.0,8.0,70.4,01/10/20,West Ham,Sheffield Utd
5764,Manuel Lanzini,10.0,ar ARG,LW,83.0,0,0,0,1,2,0,2,1,0,0.0,0.0,0,5.0,1.0,3.0,25.0,01/10/20,West Ham,Sheffield Utd
5765,Pablo Fornals,18.0,es ESP,LW,7.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0,,01/10/20,West Ham,Sheffield Utd
5766,Felipe Anderson,8.0,br BRA,RW,90.0,0,0,0,2,2,0,1,0,1,0.0,0.0,0,9.0,0.0,5.0,0.0,01/10/20,West Ham,Sheffield Utd
5767,Declan Rice,41.0,eng ENG,"DM,CM",90.0,0,0,0,1,0,0,2,3,2,0.0,0.0,0,13.0,3.0,5.0,37.5,01/10/20,West Ham,Sheffield Utd
5768,Mark Noble,16.0,eng ENG,"DM,CM",90.0,0,0,0,0,0,0,2,1,1,0.0,0.0,0,22.0,2.0,1.0,66.7,01/10/20,West Ham,Sheffield Utd
5769,Arthur Masuaku,26.0,cd COD,WB,68.0,0,0,0,0,1,0,3,1,1,0.0,0.0,0,6.0,4.0,1.0,80.0,01/10/20,West Ham,Sheffield Utd
5770,Robert Snodgrass,11.0,sco SCO,WB,22.0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,01/10/20,West Ham,Sheffield Utd
5771,Pablo Zabaleta,5.0,ar ARG,WB,90.0,0,0,0,0,2,0,2,1,2,0.0,0.0,0,6.0,1.0,2.0,33.3,01/10/20,West Ham,Sheffield Utd
5772,Aaron Cresswell,3.0,eng ENG,CB,90.0,0,0,0,0,1,0,6,1,0,0.0,0.0,0,14.0,4.0,3.0,57.1,01/10/20,West Ham,Sheffield Utd
5773,Angelo Ogbonna,21.0,it ITA,CB,90.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,19.0,2.0,5.0,28.6,01/10/20,West Ham,Sheffield Utd
5774,Fabian Balbuena,4.0,py PAR,CB,90.0,0,0,0,0,0,0,0,4,1,0.0,0.0,0,7.0,2.0,5.0,28.6,01/10/20,West Ham,Sheffield Utd
5775,Åukasz FabiaÅski,1.0,pl POL,GK,14.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,01/10/20,West Ham,Sheffield Utd
5776,David Martin,25.0,eng ENG,GK,76.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,01/10/20,West Ham,Sheffield Utd
5777,Jordan Ayew,9.0,gh GHA,"FW,CM",90.0,0,0,0,7,5,1,1,1,1,0.0,0.0,0,6.0,1.0,2.0,33.3,01/11/20,Crystal Palace,Arsenal
5778,Wilfried Zaha,11.0,ci CIV,CM,90.0,0,0,0,1,1,1,5,0,0,0.0,0.0,0,8.0,1.0,0.0,100.0,01/11/20,Crystal Palace,Arsenal
5779,James McCarthy,22.0,ie IRL,CM,90.0,1,0,0,3,1,0,2,1,3,0.0,0.0,0,12.0,2.0,0.0,100.0,01/11/20,Crystal Palace,Arsenal
