"","Date","X1","Player","#","Nation","Pos","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Press","Tkl","Int","Blocks","xG","npxG","xA","SCA","GCA","Cmp","Att","Cmp%","PrgDist","Carries","PrgDist.1","Succ","Att.1","Team","Opponent","game_week"
"1560","02/16/20",7034,"Bjorn Engels",22,"be BEL","CB",90,1,0,0,0,2,1,0,0,64,12,2,3,2,0.2,0.2,0,1,0,41,49,83.7,278,36,88,0,0,"Aston Villa","Tottenham",26
"1561","02/16/20",7035,"Ezri Konsa Ngoyo",15,"eng ENG","CB",90,0,0,0,0,0,0,0,0,47,13,3,0,1,0,0,0,0,0,30,39,76.9,259,27,92,0,0,"Aston Villa","Tottenham",26
"1562","02/16/20",7036,"Pepe Reina",29,"es ESP","GK",90,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,1,1,28,35,80,497,16,40,0,0,"Aston Villa","Tottenham",26
"1563","02/16/20",7037,"Son Heung-Min",7,"kr KOR","FW",90,2,0,0,1,6,5,0,0,45,24,0,1,3,1.5,0.7,0.2,4,1,14,23,60.9,43,24,130,2,4,"Tottenham","Aston Villa",26
"1564","02/16/20",7038,"Steven Bergwijn",23,"nl NED","LW",89,0,0,0,0,4,1,0,0,37,12,2,0,1,0.5,0.5,0.1,6,0,21,22,95.5,70,26,206,1,3,"Tottenham","Aston Villa",26
"1565","02/16/20",7039,"Jan Vertonghen",5,"be BEL","LW",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"Tottenham","Aston Villa",26
"1566","02/16/20",7040,"Lucas Moura",27,"br BRA","RW",90,0,0,0,0,3,0,0,0,58,22,5,2,5,0.2,0.2,0.3,5,0,27,34,79.4,145,39,221,4,6,"Tottenham","Aston Villa",26
"1567","02/16/20",7041,"Dele Alli",20,"eng ENG","AM",82,0,0,0,0,5,1,0,0,36,20,3,0,1,0.8,0.8,0.1,1,0,13,16,81.3,62,24,128,0,2,"Tottenham","Aston Villa",26
"1568","02/16/20",7042,"Gedson Fernandes",30,"pt POR","AM",8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,"Tottenham","Aston Villa",26
"1569","02/16/20",7043,"Harry Winks",8,"eng ENG","DM",90,0,0,0,0,1,0,0,0,66,16,1,1,2,0,0,0.3,4,0,48,59,81.4,355,50,167,1,1,"Tottenham","Aston Villa",26
"1570","02/16/20",7044,"Eric Dier",15,"eng ENG","DM",59,0,1,0,0,0,0,0,0,45,12,2,0,3,0,0,0,1,0,25,35,71.4,241,23,60,0,0,"Tottenham","Aston Villa",26
"1571","02/16/20",7045,"Giovani Lo Celso",18,"ar ARG","DM",31,0,0,0,0,2,1,0,0,29,8,0,1,0,0.1,0.1,0.2,2,0,18,22,81.8,99,18,105,0,1,"Tottenham","Aston Villa",26
"1572","02/16/20",7046,"Ben Davies",33,"wal WAL","LB",90,0,0,0,0,0,0,0,0,60,9,4,2,4,0,0,0.1,1,0,35,41,85.4,215,29,47,1,1,"Tottenham","Aston Villa",26
"1573","02/16/20",7047,"Davinson Sanchez",6,"co COL","CB",90,0,0,0,0,0,0,0,0,42,7,1,4,3,0,0,0,0,0,20,27,74.1,132,14,12,0,0,"Tottenham","Aston Villa",26
"1574","02/16/20",7048,"Toby Alderweireld",4,"be BEL","CB",90,1,0,0,0,1,1,0,0,58,13,3,0,5,0.2,0.2,0,2,0,37,43,86,349,30,39,0,0,"Tottenham","Aston Villa",26
"1575","02/16/20",7049,"Serge Aurier",24,"ci CIV","RB",90,0,0,0,0,0,0,0,0,70,16,4,0,1,0,0,0,2,0,39,59,66.1,240,38,110,1,1,"Tottenham","Aston Villa",26
"1576","02/16/20",7050,"Hugo Lloris",1,"fr FRA","GK",90,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,15,22,68.2,312,10,52,0,0,"Tottenham","Aston Villa",26
"1577","02/16/20",7051,"Eddie Nketiah",30,"eng ENG","FW",84,0,0,0,0,2,1,0,0,27,18,1,0,0,0.5,0.5,0,0,0,15,18,83.3,0,20,24,0,1,"Arsenal","Newcastle Utd",26
"1578","02/16/20",7052,"Alexandre Lacazette",9,"fr FRA","FW",6,1,1,0,0,1,1,0,0,4,1,0,0,0,0.3,0.3,0.4,1,1,3,3,100,3,2,1,0,0,"Arsenal","Newcastle Utd",26
"1579","02/16/20",7053,"Pierre-Emerick Aubameyang",14,"ga GAB","LW",90,1,0,0,0,4,2,0,0,46,12,3,2,1,0.3,0.3,0,1,0,27,35,77.1,78,37,128,2,4,"Arsenal","Newcastle Utd",26
"1580","02/16/20",7054,"Nicolas Pepe",19,"ci CIV","RW",90,1,2,0,0,3,1,0,0,69,14,2,1,3,0.3,0.3,0.8,6,3,44,56,78.6,160,53,283,1,1,"Arsenal","Newcastle Utd",26
"1581","02/16/20",7055,"Mesut Ozil",10,"de GER","AM",89,1,0,0,0,1,1,0,0,56,18,0,0,0,0.4,0.4,0.2,6,0,48,52,92.3,229,55,202,2,2,"Arsenal","Newcastle Utd",26
"1582","02/16/20",7056,"Joseph Willock",28,"eng ENG","AM",1,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,1,1,3,4,75,23,4,41,0,0,"Arsenal","Newcastle Utd",26
"1583","02/16/20",7057,"Granit Xhaka",34,"ch SUI","DM",90,0,0,0,0,0,0,1,0,109,14,2,1,2,0,0,0,2,0,98,104,94.2,465,91,188,0,0,"Arsenal","Newcastle Utd",26
"1584","02/16/20",7058,"Dani Ceballos",8,"es ESP","DM",81,0,0,0,0,0,0,0,0,104,16,1,1,2,0,0,0.2,5,1,89,95,93.7,436,89,215,1,2,"Arsenal","Newcastle Utd",26
"1585","02/16/20",7059,"Lucas Torreira",11,"uy URU","DM",9,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,13,13,100,12,11,13,0,0,"Arsenal","Newcastle Utd",26
"1586","02/16/20",7060,"Bukayo Saka",77,"eng ENG","LB",90,0,1,0,0,2,0,1,0,65,9,0,1,1,0,0,0.3,4,2,42,54,77.8,223,53,291,3,3,"Arsenal","Newcastle Utd",26
"1587","02/16/20",7061,"David Luiz",23,"br BRA","CB",90,0,0,0,0,0,0,0,0,78,4,0,1,2,0,0,0,0,0,69,73,94.5,390,59,214,0,0,"Arsenal","Newcastle Utd",26
"1588","02/16/20",7062,"Shkodran Mustafi",20,"de GER","CB",90,0,0,0,0,2,0,0,0,84,4,0,0,0,0.2,0.2,0,0,0,65,73,89,439,61,193,0,0,"Arsenal","Newcastle Utd",26
"1589","02/16/20",7063,"Hector Bellerin",2,"es ESP","RB",90,0,0,0,0,0,0,0,0,82,15,3,1,1,0,0,0,1,0,65,75,86.7,181,60,168,1,1,"Arsenal","Newcastle Utd",26
"1590","02/16/20",7064,"Bernd Leno",1,"de GER","GK",90,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,19,23,82.6,238,17,33,0,0,"Arsenal","Newcastle Utd",26
"1591","02/16/20",7065,"Joelinton",9,"br BRA","FW",90,0,0,0,0,2,0,0,0,40,15,1,0,1,0.2,0.2,0.1,1,0,21,27,77.8,22,23,73,2,3,"Newcastle Utd","Arsenal",26
"1592","02/16/20",7066,"Allan Saint-Maximin",10,"fr FRA","AM,CM",90,0,0,0,0,2,0,0,0,39,12,0,2,2,0.2,0.2,0.5,7,0,22,26,84.6,109,42,281,8,10,"Newcastle Utd","Arsenal",26
"1593","02/16/20",7067,"Miguel Almiron",24,"py PAR","AM,CM",90,0,0,0,0,0,0,0,0,24,27,1,0,0,0,0,0.1,3,0,13,15,86.7,49,22,163,1,3,"Newcastle Utd","Arsenal",26
"1594","02/16/20",7068,"Nabil Bentaleb",42,"dz ALG","DM",90,0,0,0,0,0,0,0,0,49,13,3,2,1,0,0,0,2,0,33,40,82.5,119,35,52,0,0,"Newcastle Utd","Arsenal",26
"1595","02/16/20",7069,"Sean Longstaff",36,"eng ENG","DM,CM",90,0,0,0,0,3,1,0,0,48,37,3,1,2,0.1,0.1,0.1,1,0,30,33,90.9,124,26,68,0,0,"Newcastle Utd","Arsenal",26
"1596","02/16/20",7070,"Danny Rose",28,"eng ENG","WB,LB",90,0,0,0,0,0,0,0,0,48,5,2,2,0,0,0,0,2,0,36,44,81.8,193,36,50,1,1,"Newcastle Utd","Arsenal",26
"1597","02/16/20",7071,"Valentino Lazaro",23,"at AUT","WB",73,0,0,0,0,0,0,0,0,31,13,1,0,1,0,0,0,1,0,18,25,72,110,18,38,2,2,"Newcastle Utd","Arsenal",26
"1598","02/16/20",7072,"Isaac Hayden",14,"eng ENG","RB",17,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,3,8,37.5,4,6,9,0,0,"Newcastle Utd","Arsenal",26
"1599","02/16/20",7073,"Ciaran Clark",2,"ie IRL","CB",82,0,0,0,0,1,0,0,0,25,5,1,1,1,0.4,0.4,0,0,0,17,18,94.4,179,18,19,0,0,"Newcastle Utd","Arsenal",26
"1600","02/16/20",7074,"Fabian Schar",5,"ch SUI","CB",8,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,3,3,100,56,2,2,0,0,"Newcastle Utd","Arsenal",26
"1601","02/16/20",7075,"Jamaal Lascelles",6,"eng ENG","CB",90,0,0,0,0,1,1,0,0,23,6,1,0,1,0,0,0,0,0,13,17,76.5,18,18,26,1,1,"Newcastle Utd","Arsenal",26
"1602","02/16/20",7076,"Federico Fernandez",18,"ar ARG","CB",74,0,0,0,0,0,0,0,0,32,6,3,0,0,0,0,0,0,0,17,23,73.9,145,16,31,0,0,"Newcastle Utd","Arsenal",26
"1603","02/16/20",7077,"Matt Ritchie",11,"sco SCO","CM",16,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,1,0,8,8,100,43,5,33,0,0,"Newcastle Utd","Arsenal",26
"1604","02/16/20",7078,"Martin DÃºbravka",1,"sk SVK","GK",90,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,19,33,57.6,853,12,36,0,0,"Newcastle Utd","Arsenal",26
"1605","02/17/20",7079,"Michy Batshuayi",23,"be BEL","FW",67,0,0,0,0,2,0,0,0,26,20,0,0,1,0.3,0.3,0,1,0,14,15,93.3,13,16,52,2,3,"Chelsea","Manchester Utd",26
"1606","02/17/20",7080,"Olivier Giroud",18,"fr FRA","FW",23,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0.2,1,0,9,9,100,10,5,1,0,0,"Chelsea","Manchester Utd",26
"1607","02/17/20",7081,"Willian",10,"br BRA","RW,LW",90,0,0,0,0,1,0,1,0,64,16,1,1,0,0,0,0.1,2,0,40,52,76.9,134,38,139,1,1,"Chelsea","Manchester Utd",26
"1608","02/17/20",7082,"Pedro",11,"es ESP","LW,RW",90,0,0,0,0,3,0,1,0,66,22,2,1,2,0.3,0.3,0.2,5,0,43,54,79.6,147,51,189,1,2,"Chelsea","Manchester Utd",26
"1609","02/17/20",7083,"Mateo Kovacic",17,"hr CRO","DM,CM",90,0,0,0,0,2,0,0,0,96,21,6,1,0,0.3,0.3,0,3,0,70,79,88.6,340,71,205,3,5,"Chelsea","Manchester Utd",26
"1610","02/17/20",7084,"N'Golo Kante",7,"fr FRA","CM",11,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,2,4,50,0,3,4,0,0,"Chelsea","Manchester Utd",26
"1611","02/17/20",7085,"Mason Mount",19,"eng ENG","AM",79,0,0,0,0,3,0,0,0,46,15,2,0,1,0.1,0.1,0.2,1,0,30,37,81.1,96,36,137,0,0,"Chelsea","Manchester Utd",26
"1612","02/17/20",7086,"Jorginho",5,"it ITA","DM",90,0,0,0,0,0,0,0,0,97,17,5,0,0,0,0,0,3,0,82,88,93.2,436,56,180,0,1,"Chelsea","Manchester Utd",26
"1613","02/17/20",7087,"Cesar Azpilicueta",28,"es ESP","LB",90,0,0,0,0,3,0,0,0,84,10,1,0,2,0.3,0.3,0,1,0,55,73,75.3,334,45,96,0,1,"Chelsea","Manchester Utd",26
"1614","02/17/20",7088,"Antonio Rudiger",2,"de GER","CB",90,0,0,0,0,1,0,1,0,63,7,3,1,2,0,0,0,0,0,47,55,85.5,217,36,112,0,0,"Chelsea","Manchester Utd",26
"1615","02/17/20",7089,"Andreas Christensen",4,"dk DEN","CB",45,0,0,0,0,0,0,0,0,28,11,5,1,0,0,0,0,0,0,19,21,90.5,68,15,17,0,0,"Chelsea","Manchester Utd",26
"1616","02/17/20",7090,"Kurt Zouma",15,"fr FRA","CB",45,0,0,0,0,0,0,1,0,42,6,1,2,2,0,0,0,0,0,32,37,86.5,195,26,39,0,0,"Chelsea","Manchester Utd",26
"1617","02/17/20",7091,"Reece James",24,"eng ENG","RB",90,0,0,0,0,2,0,0,0,91,25,0,2,4,0.1,0.1,0,2,0,69,82,84.1,384,65,209,0,1,"Chelsea","Manchester Utd",26
"1618","02/17/20",7092,"Willy Caballero",13,"ar ARG","GK",90,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,25,32,78.1,370,21,55,0,0,"Chelsea","Manchester Utd",26
"1619","02/17/20",7093,"Anthony Martial",9,"fr FRA","FW",89,1,0,0,0,3,1,0,0,39,10,0,0,0,0.2,0.2,0,1,0,19,25,76,36,33,115,1,2,"Manchester Utd","Chelsea",26
"1620","02/17/20",7094,"Odion Ighalo",25,"ng NGA","FW",1,0,0,0,0,1,1,0,0,5,0,0,0,0,0.4,0.4,0,0,0,2,2,100,0,5,14,0,0,"Manchester Utd","Chelsea",26
"1621","02/17/20",7095,"Daniel James",21,"wal WAL","FW",79,0,0,0,0,0,0,0,0,20,15,0,0,1,0,0,0,1,0,9,11,81.8,29,18,109,1,3,"Manchester Utd","Chelsea",26
"1622","02/17/20",7096,"Andreas Pereira",15,"br BRA","FW",11,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,3,3,100,13,3,10,0,0,"Manchester Utd","Chelsea",26
"1623","02/17/20",7097,"Bruno Fernandes",18,"pt POR","AM",89,0,1,0,0,2,0,0,0,52,24,1,1,1,0.1,0.1,0.2,3,1,33,42,78.6,229,30,44,0,0,"Manchester Utd","Chelsea",26
"1624","02/17/20",7098,"Diogo Dalot",20,"pt POR","AM",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,"Manchester Utd","Chelsea",26
"1625","02/17/20",7099,"Nemanja Matic",31,"rs SRB","DM",90,0,0,0,0,0,0,0,0,53,13,1,1,5,0,0,0,1,0,34,40,85,139,30,114,1,1,"Manchester Utd","Chelsea",26
"1626","02/17/20",7100,"Fred",17,"br BRA","DM",90,0,0,0,0,1,0,1,0,79,24,4,2,6,0.1,0.1,0.4,4,1,45,63,71.4,197,58,113,0,1,"Manchester Utd","Chelsea",26
"1627","02/17/20",7101,"Brandon Williams",53,"eng ENG","WB",90,0,0,0,0,1,0,1,0,62,16,2,0,3,0,0,0,1,0,37,52,71.2,181,46,191,2,3,"Manchester Utd","Chelsea",26
"1628","02/17/20",7102,"Aaron Wan-Bissaka",29,"eng ENG","WB",90,0,1,0,0,0,0,1,0,44,15,3,2,6,0,0,0.1,1,1,21,29,72.4,151,19,62,1,2,"Manchester Utd","Chelsea",26
"1629","02/17/20",7103,"Luke Shaw",23,"eng ENG","CB",90,0,0,0,0,0,0,0,0,60,12,0,2,2,0,0,0,0,0,47,51,92.2,394,43,176,2,2,"Manchester Utd","Chelsea",26
"1630","02/17/20",7104,"Harry Maguire",5,"eng ENG","CB",90,1,0,0,0,1,1,0,0,55,6,0,5,1,0,0,0,0,0,31,42,73.8,221,21,42,1,1,"Manchester Utd","Chelsea",26
"1631","02/17/20",7105,"Eric Bailly",3,"ci CIV","CB",90,0,0,0,0,0,0,0,0,39,13,0,1,3,0,0,0,0,0,28,33,84.8,212,24,62,1,1,"Manchester Utd","Chelsea",26
"1632","02/17/20",7106,"David de Gea",1,"es ESP","GK",90,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,14,22,63.6,331,6,9,0,0,"Manchester Utd","Chelsea",26
"1633","02/19/20",7107,"Sergio Aguero",10,"ar ARG","FW",90,0,0,0,0,5,0,0,0,49,5,0,1,0,0.5,0.5,0.1,3,0,28,38,73.7,86,52,102,6,7,"Manchester City","West Ham",26
"1634","02/19/20",7108,"Gabriel Jesus",9,"br BRA","LW",90,0,0,0,0,4,2,0,0,53,13,3,1,2,0.9,0.9,0.1,4,0,35,39,89.7,91,51,171,6,6,"Manchester City","West Ham",26
"1635","02/19/20",7109,"Bernardo Silva",20,"pt POR","RW",90,0,1,0,0,3,0,0,0,76,20,0,0,1,0.2,0.2,0.5,6,1,58,68,85.3,163,68,245,6,7,"Manchester City","West Ham",26
"1636","02/19/20",7110,"David Silva",21,"es ESP","CM",84,0,0,0,0,1,0,0,0,87,13,1,0,0,0.5,0.5,0,2,0,72,83,86.7,209,82,281,1,1,"Manchester City","West Ham",26
"1637","02/19/20",7111,"Phil Foden",47,"eng ENG","CM",6,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,13,14,92.9,43,15,17,1,1,"Manchester City","West Ham",26
"1638","02/19/20",7112,"Kevin De Bruyne",17,"be BEL","CM",78,1,1,0,0,2,2,0,0,132,17,3,1,2,0.1,0.1,1,9,2,90,117,76.9,548,109,285,2,3,"Manchester City","West Ham",26
"1639","02/19/20",7113,"Ilkay Gundogan",8,"de GER","CM",12,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,31,32,96.9,148,29,36,0,0,"Manchester City","West Ham",26
"1640","02/19/20",7114,"Rodrigo",16,"es ESP","DM",90,1,0,0,0,2,1,0,0,190,14,0,1,0,0.1,0.1,0.1,1,0,174,182,95.6,671,169,432,0,0,"Manchester City","West Ham",26
"1641","02/19/20",7115,"Benjamin Mendy",22,"fr FRA","LB",90,0,0,0,0,1,1,0,0,95,8,3,0,1,0,0,0,1,0,76,87,87.4,296,75,159,0,0,"Manchester City","West Ham",26
"1642","02/19/20",7116,"Aymeric Laporte",14,"fr FRA","CB",64,0,0,0,0,0,0,0,0,60,2,0,0,0,0,0,0,0,0,58,59,98.3,357,53,359,0,0,"Manchester City","West Ham",26
"1643","02/19/20",7117,"John Stones",5,"eng ENG","CB",26,0,0,0,0,0,0,0,0,36,3,1,0,0,0,0,0,0,0,33,35,94.3,129,31,96,0,0,"Manchester City","West Ham",26
"1644","02/19/20",7118,"Nicolas Otamendi",30,"ar ARG","CB",90,0,0,0,0,0,0,0,0,80,5,0,2,0,0,0,0,1,0,62,66,93.9,309,56,174,2,2,"Manchester City","West Ham",26
"1645","02/19/20",7119,"Kyle Walker",2,"eng ENG","RB",90,0,0,0,0,1,0,0,0,104,10,2,2,2,0,0,0.1,2,0,80,89,89.9,317,77,254,3,4,"Manchester City","West Ham",26
"1646","02/19/20",7120,"Ederson",31,"br BRA","GK",90,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,20,21,95.2,398,12,31,0,0,"Manchester City","West Ham",26
"1647","02/19/20",7121,"Michail Antonio",30,"eng ENG","FW",90,0,0,0,0,2,0,0,0,29,29,1,1,0,0,0,0,0,0,10,16,62.5,19,25,154,2,3,"West Ham","Manchester City",26
"1648","02/19/20",7122,"Robert Snodgrass",11,"sco SCO","FW",79,0,0,0,0,0,0,0,0,23,22,0,0,0,0,0,0,1,0,15,17,88.2,35,16,13,0,0,"West Ham","Manchester City",26
"1649","02/19/20",7123,"Jarrod Bowen",17,"eng ENG","FW",11,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0,3,4,75,6,6,12,1,1,"West Ham","Manchester City",26
"1650","02/19/20",7124,"Mark Noble",16,"eng ENG","CM",90,0,0,0,0,1,0,0,0,41,32,1,1,2,0,0,0,1,0,28,35,80,148,22,59,0,1,"West Ham","Manchester City",26
"1651","02/19/20",7125,"Declan Rice",41,"eng ENG","CM",90,0,0,0,0,0,0,0,0,47,53,4,4,2,0,0,0,1,0,27,37,73,179,35,211,2,4,"West Ham","Manchester City",26
"1652","02/19/20",7126,"Tomas Soucek",28,"cz CZE","DM",90,0,0,0,0,0,0,0,0,38,59,2,3,4,0,0,0,0,0,14,23,60.9,62,15,22,0,1,"West Ham","Manchester City",26
"1653","02/19/20",7127,"Arthur Masuaku",26,"cd COD","WB",90,0,0,0,0,0,0,1,0,43,30,2,0,3,0,0,0,1,0,23,32,71.9,190,26,218,3,4,"West Ham","Manchester City",26
"1654","02/19/20",7128,"Ryan Fredericks",24,"eng ENG","WB",59,0,0,0,0,0,0,0,0,16,8,1,0,2,0,0,0,0,0,6,9,66.7,37,10,118,1,2,"West Ham","Manchester City",26
"1655","02/19/20",7129,"Pablo Zabaleta",5,"ar ARG","WB",31,0,0,0,0,0,0,0,0,17,10,0,1,1,0,0,0,0,0,9,14,64.3,58,6,7,0,0,"West Ham","Manchester City",26
"1656","02/19/20",7130,"Aaron Cresswell",3,"eng ENG","CB",90,0,0,0,0,0,0,0,0,39,18,1,0,6,0,0,0,1,0,18,26,69.2,135,17,22,0,0,"West Ham","Manchester City",26
"1657","02/19/20",7131,"Angelo Ogbonna",21,"it ITA","CB",90,0,0,0,0,0,0,0,0,31,18,2,1,4,0,0,0,0,0,10,14,71.4,29,9,30,0,0,"West Ham","Manchester City",26
"1658","02/19/20",7132,"Issa Diop",23,"fr FRA","CB",90,0,0,0,0,0,0,0,0,28,6,0,3,1,0,0,0,0,0,8,12,66.7,41,9,15,0,0,"West Ham","Manchester City",26
"1659","02/19/20",7133,"Åukasz FabiaÅski",1,"pl POL","GK",90,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,16,30,53.3,568,13,41,0,0,"West Ham","Manchester City",26
"1660","02/22/20",7134,"Olivier Giroud",18,"fr FRA","FW",70,1,0,0,0,4,2,0,0,38,24,0,1,1,0.4,0.4,0,1,0,20,29,69,47,27,26,0,0,"Chelsea","Tottenham",27
"1661","02/22/20",7135,"Tammy Abraham",9,"eng ENG","FW",20,0,0,0,0,2,1,0,0,11,10,1,0,1,0.5,0.5,0,0,0,2,3,66.7,0,4,16,1,1,"Chelsea","Tottenham",27
"1662","02/22/20",7136,"Ross Barkley",8,"eng ENG","AM",76,0,1,0,0,4,1,0,0,36,23,1,0,1,0.3,0.3,0.1,4,2,19,25,76,43,31,88,1,1,"Chelsea","Tottenham",27
"1663","02/22/20",7137,"Willian",10,"br BRA","AM",14,0,0,0,0,1,1,0,0,17,7,2,0,0,0.2,0.2,0,3,0,13,14,92.9,23,12,75,1,1,"Chelsea","Tottenham",27
"1664","02/22/20",7138,"Mason Mount",19,"eng ENG","AM",90,0,0,0,0,1,1,0,0,57,33,2,0,5,0.1,0.1,0.5,6,1,31,38,81.6,149,43,155,2,3,"Chelsea","Tottenham",27
"1665","02/22/20",7139,"Mateo Kovacic",17,"hr CRO","DM",90,0,0,0,0,1,0,0,0,82,23,3,2,1,0,0,0.1,3,0,72,75,96,451,72,148,5,5,"Chelsea","Tottenham",27
"1666","02/22/20",7140,"Jorginho",5,"it ITA","DM",90,0,0,0,0,0,0,0,0,83,27,4,3,4,0,0,0.2,3,0,61,69,88.4,220,66,99,1,1,"Chelsea","Tottenham",27
"1667","02/22/20",7141,"Marcos Alonso",3,"es ESP","WB",90,1,0,0,0,3,1,0,0,75,20,5,2,7,0.2,0.2,0.1,3,0,40,51,78.4,294,48,116,0,1,"Chelsea","Tottenham",27
"1668","02/22/20",7142,"Reece James",24,"eng ENG","WB",90,0,0,0,0,2,0,0,0,75,14,4,1,6,0.1,0.1,0.2,4,0,43,56,76.8,194,58,113,3,4,"Chelsea","Tottenham",27
"1669","02/22/20",7143,"Antonio Rudiger",2,"de GER","CB",90,0,0,0,0,0,0,0,0,61,9,1,0,2,0,0,0,1,0,45,51,88.2,165,44,59,0,0,"Chelsea","Tottenham",27
"1670","02/22/20",7144,"Andreas Christensen",4,"dk DEN","CB",90,0,0,0,0,0,0,1,0,59,18,4,2,1,0,0,0,0,0,44,47,93.6,180,36,34,0,0,"Chelsea","Tottenham",27
"1671","02/22/20",7145,"Cesar Azpilicueta",28,"es ESP","CB",90,0,0,0,0,0,0,0,0,87,28,7,5,1,0,0,0,1,0,67,74,90.5,475,58,67,0,0,"Chelsea","Tottenham",27
"1672","02/22/20",7146,"Willy Caballero",13,"ar ARG","GK",90,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,16,33,48.5,368,25,44,0,0,"Chelsea","Tottenham",27
"1673","02/22/20",7147,"Steven Bergwijn",23,"nl NED","FW",77,0,0,0,0,0,0,0,0,33,17,0,0,0,0,0,0.4,2,0,22,25,88,12,20,110,2,5,"Tottenham","Chelsea",27
"1674","02/22/20",7148,"Dele Alli",20,"eng ENG","FW",13,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,5,80,3,2,0,0,1,"Tottenham","Chelsea",27
"1675","02/22/20",7149,"Lucas Moura",27,"br BRA","LW",90,0,0,0,0,2,1,0,0,63,19,0,1,0,0.4,0.4,0,4,1,37,46,80.4,134,49,153,3,7,"Tottenham","Chelsea",27
"1676","02/22/20",7150,"Giovani Lo Celso",18,"ar ARG","RW,CM",90,0,0,0,0,0,0,1,0,76,36,3,0,2,0,0,0,2,0,50,66,75.8,196,63,205,5,7,"Tottenham","Chelsea",27
"1677","02/22/20",7151,"Harry Winks",8,"eng ENG","CM",90,0,0,0,0,0,0,1,0,78,20,0,1,0,0,0,0,1,0,63,69,91.3,322,44,124,0,2,"Tottenham","Chelsea",27
"1678","02/22/20",7152,"Tanguy Ndombele",28,"fr FRA","CM",62,0,0,0,0,0,0,0,0,45,19,1,0,2,0,0,0,1,0,30,35,85.7,89,30,102,2,4,"Tottenham","Chelsea",27
"1679","02/22/20",7153,"Erik Lamela",11,"ar ARG","RW",28,0,0,0,0,1,0,0,0,29,6,2,0,0,0.1,0.1,0,2,1,21,26,80.8,49,22,89,1,1,"Tottenham","Chelsea",27
"1680","02/22/20",7154,"Ben Davies",33,"wal WAL","WB",90,0,0,0,0,0,0,0,0,64,28,2,2,2,0,0,0,0,0,30,55,54.5,205,21,30,1,2,"Tottenham","Chelsea",27
"1681","02/22/20",7155,"Japhet Tanganga",39,"eng ENG","WB,CB",90,0,0,0,0,0,0,0,0,61,17,1,2,2,0,0,0,0,0,42,49,85.7,267,37,81,1,3,"Tottenham","Chelsea",27
"1682","02/22/20",7156,"Jan Vertonghen",5,"be BEL","CB",90,0,0,0,0,0,0,0,0,78,12,1,2,3,0,0,0,0,0,56,66,84.8,369,43,81,0,0,"Tottenham","Chelsea",27
"1683","02/22/20",7157,"Toby Alderweireld",4,"be BEL","CB",77,0,0,0,0,1,1,0,0,52,15,2,0,0,0,0,0,0,0,35,41,85.4,262,28,48,0,1,"Tottenham","Chelsea",27
"1684","02/22/20",7158,"Serge Aurier",24,"ci CIV","WB",13,0,0,0,0,0,0,0,0,22,3,1,0,0,0,0,0,0,0,13,18,72.2,54,17,23,0,1,"Tottenham","Chelsea",27
"1685","02/22/20",7159,"Davinson Sanchez",6,"co COL","CB",90,0,0,0,0,1,1,0,0,71,21,4,0,2,0,0,0,0,0,54,64,84.4,367,49,31,1,1,"Tottenham","Chelsea",27
"1686","02/22/20",7160,"Hugo Lloris",1,"fr FRA","GK",90,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,31,37,83.8,420,19,21,0,0,"Tottenham","Chelsea",27
"1687","02/22/20",7161,"Matej Vydra",27,"cz CZE","FW",81,1,0,0,0,4,3,0,0,24,22,0,0,1,1.3,1.3,0,3,1,6,9,66.7,22,14,76,2,3,"Burnley","Bournemouth",27
